lsoa_code,road_density_km_per_sqkm,road_density,street_density_km_per_sqkm,edge_density_km_per_sqkm,n_nodes,n_edges,total_edge_length,avg_street_length,circuity_avg,status
E01004553,14.7971695826857,0.0147971695826857,8724.070307419408,14797.169582685754,21.0,40.0,2940.6813772593164,75.38078244882702,1.0048271551030827,success
E01004554,8.8665095537369,0.0088665095537369,5750.500481406509,8866.50955373695,33.0,51.0,3597.203234391454,63.05451781623471,1.0151570438358204,success
E01004555,21.5470645847122,0.0215470645847122,10773.53229235612,21547.06458471225,14.0,34.0,2998.9071293279694,88.2031508625873,1.0058768529716304,success
E01004556,28.457916290112298,0.0284579162901123,14228.958145056196,28457.916290112385,15.0,34.0,2861.7732897699857,84.16980264029372,1.0009325993860043,success
E01004557,21.5120663764181,0.0215120663764181,10756.033188209096,21512.066376418185,15.0,30.0,2336.911336233459,77.89704454111533,1.0935141258314287,success
E01004558,12.405967474320999,0.012405967474321,6202.983737160502,12405.967474321003,20.0,40.0,2781.3059889207234,69.53264972301807,1.0014256437706237,success
E01004559,5.9576457379451995,0.0059576457379452,2978.822868972607,5957.645737945213,6.0,12.0,1057.016908866207,88.08474240551725,1.0974167037943705,success
E01004560,5.0554954814721995,0.0050554954814722,2848.451442090958,5055.495481472272,17.0,34.0,3516.375821692758,104.2765797811684,1.0216391161451512,success
E01004562,18.3951796467644,0.0183951796467644,12035.367127850976,18395.179646764496,66.0,121.0,12233.275479392018,89.93071743833968,1.0865190290476625,success
E01004563,12.6314489895551,0.0126314489895551,6584.674688845833,12631.448989555183,19.0,37.0,1929.080671518632,50.28072662524275,1.0705488532105412,success
E01004564,10.7162487102003,0.0107162487102003,5817.594723158078,10716.24871020031,27.0,52.0,4110.391601323082,74.38110460926852,1.0595407896326463,success
E01004565,21.547898126853802,0.0215478981268538,10773.949063426906,21547.898126853812,10.0,20.0,1875.679630687659,93.78398153438292,1.0120508536506967,success
E01004566,17.9550183692689,0.0179550183692689,10231.457389170526,17955.01836926894,14.0,21.0,1712.538839670935,65.05801629766913,1.0076810845462625,success
E01004567,41.25482764467376,0.04125482764467376,20627.413822336886,41254.82764467376,61.0,146.0,4845.27792458437,33.18683509989296,1.1084144056577723,success
E01004568,0.6417146022567,0.0006417146022567,320.8573011283934,641.7146022567867,2.0,2.0,144.44419796573584,72.22209898286792,1.0239608920776735,success
E01004569,15.8544314651661,0.0158544314651661,8386.148405707097,15854.431465166095,27.0,51.0,4602.354504364037,90.16296280053848,1.0734092500227823,success
E01004570,26.1858371893549,0.0261858371893549,13092.918594677492,26185.837189355,16.0,34.0,3067.2560464488647,90.21341313084892,1.096248775420279,success
E01004571,25.8171901279042,0.0258171901279042,12908.595063952129,25817.190127904258,28.0,54.0,3156.1482678007897,58.44719014445906,1.0036747869757172,success
E01004572,10.2421200514842,0.0102421200514842,5597.670660860638,10242.12005148426,37.0,73.0,8031.762193624418,109.74085287094866,1.0738246094226749,success
E01004573,5.3011626208754,0.0053011626208754,4105.2361994995,5301.162620875411,47.0,76.0,8890.16973383685,125.17407362447268,1.0493353214653154,success
E01004574,4.3469136436882,0.0043469136436882,2321.195820092826,4346.913643688228,10.0,17.0,926.3171224090596,54.96015510116618,1.0067795096719048,success
E01004575,8.630924693339301,0.0086309246933393,4358.6512626890735,8630.9246933393,30.0,62.0,4697.887070716245,74.13911363891222,1.058875774201138,success
E01004576,7.051144076887099,0.0070511440768871,3525.572038443599,7051.144076887199,10.0,22.0,3100.98852507036,140.95402386683452,1.0303680376846454,success
E01004577,17.2204905032468,0.0172204905032468,13805.484545728112,17220.490503246885,25.0,35.0,1987.2676754921845,56.898979024559495,1.037937772995349,success
E01004579,11.0677642589875,0.0110677642589875,5533.882129493783,11067.764258987563,9.0,18.0,1301.5903833558314,72.31057685310174,1.0719197544469938,success
E01004580,13.7062787149058,0.0137062787149058,7658.428371454308,13706.27871490588,13.0,25.0,1489.1965942997915,64.00719242328852,1.0517695803292082,success
E01004581,8.0337954523802,0.0080337954523802,4369.9226646791085,8033.795452380298,10.0,16.0,893.4669573634708,53.99940414586292,1.010207342455891,success
E01004582,13.9671933617865,0.0139671933617865,7556.588423380726,13967.193361786598,10.0,19.0,1834.635951159064,99.25822912695271,1.0888845651890642,success
E01004583,11.1820563042765,0.0111820563042765,5657.577807583387,11182.056304276588,22.0,43.0,1683.0268890258708,38.70590572568901,1.0093708282599092,success
E01004584,12.464973195398601,0.0124649731953986,6232.486597699302,12464.973195398605,8.0,14.0,647.4316160389999,46.24511543135714,1.062197653237952,success
E01004585,21.265015409451,0.021265015409451,11093.24862305256,21265.01540945108,17.0,35.0,2693.750974434168,78.06888636521145,1.0609575438925305,success
E01004586,16.5256815256085,0.0165256815256085,8693.264017712521,16525.681525608506,9.0,14.0,1430.202849130464,94.0440107349671,1.0288510045871242,success
E01004587,20.9249252725736,0.0209249252725736,10462.4626362868,20924.925272573604,12.0,24.0,2239.70369848656,93.32098743693996,1.033315015918175,success
E01004588,9.3382915337424,0.0093382915337424,8123.855309109868,9338.291533742433,12.0,17.0,1560.2749373368304,113.11355140600544,1.0367697020879971,success
E01004589,1.8220456599087,0.0018220456599087,911.022829954392,1822.045659908784,4.0,6.0,174.4321962961138,29.072032716018967,1.0000027462016914,success
E01004590,13.0990623254847,0.0130990623254847,6549.531162742378,13099.06232548476,15.0,30.0,1881.4513911858364,62.71504637286119,1.0033487329412925,success
E01004591,28.8348788071324,0.0288348788071324,14417.43940356624,28834.878807132474,25.0,50.0,3545.7945855287103,70.91589171057421,1.055584663059086,success
E01004592,37.142181028356205,0.0371421810283562,18571.090514178115,37142.18102835623,19.0,44.0,3565.5446461388783,81.03510559406543,1.0005030979332454,success
E01004593,18.5328714836545,0.0185328714836545,9266.43574182726,18532.87148365453,21.0,48.0,3997.452836585157,83.28026742885741,1.038682500802316,success
E01004594,22.7148961601327,0.0227148961601327,11357.4480800664,22714.89616013279,14.0,32.0,3266.5892944462103,102.08091545144411,1.0469415857022282,success
E01004595,,,,,,,,,,error: The geometry of `polygon` is invalid.
E01004596,22.4150057326965,0.0224150057326965,12747.894579504926,22415.00573269655,13.0,29.0,2636.820199829126,93.7260130930352,1.0008769357494058,success
E01004597,19.7453479062373,0.0197453479062373,9872.67395311866,19745.347906237326,10.0,22.0,2741.7669048311864,124.62576840141756,1.0002633860103325,success
E01004598,32.6253826503752,0.0326253826503752,16312.69132518764,32625.38265037529,19.0,44.0,4665.859852154592,106.0422693671498,1.0256230256708068,success
E01004599,4.911087141881399,0.0049110871418814,2455.5435709407293,4911.087141881459,5.0,8.0,535.1036418922508,66.88795523653135,1.0,success
E01004600,6.6317481814571,0.0066317481814571,3897.7433278727126,6631.748181457152,6.0,8.0,835.0467808466653,98.1580702236954,1.049644851745701,success
E01004601,10.7430857729212,0.0107430857729212,5812.519549520036,10743.085772921238,23.0,47.0,3249.230262490701,65.11066166725149,1.1009314468115052,success
E01004602,20.8871695925444,0.0208871695925444,12021.240834605518,20887.169592544484,18.0,38.0,2970.62037086638,81.41371360183973,1.0356820767316612,success
E01004604,15.684632127991298,0.0156846321279913,8046.004989699631,15684.632127991305,29.0,63.0,5908.196721474874,94.71329147456755,1.0109015266147268,success
E01004605,21.388742826985702,0.0213887428269857,10694.371413492854,21388.74282698571,21.0,48.0,4130.031444334861,86.04232175697626,1.1418629915758716,success
E01004606,33.6878972854824,0.0336878972854824,16843.94864274121,33687.897285482424,23.0,54.0,3560.018140894393,65.92626186841467,1.0115198119125488,success
E01004607,13.9235912490778,0.0139235912490778,6961.795624538946,13923.591249077886,18.0,38.0,2400.348423364578,63.16706377275208,1.0791213688029728,success
E01004608,21.2474512127932,0.0212474512127932,12291.87718509054,21247.451212793298,21.0,39.0,2043.94368068708,56.30682015105295,1.11915105872854,success
E01004609,5.8729854245192,0.0058729854245192,3117.259526889655,5872.9854245192655,11.0,18.0,1203.2729044702944,63.86724389351336,1.0012177239981117,success
E01004610,9.2822571944372,0.0092822571944372,4820.184092486377,9282.257194437298,12.0,23.0,2653.147785868497,114.81277743631524,1.0507400032104617,success
E01004611,28.1744089602571,0.0281744089602571,14125.140084146638,28174.408960257137,17.0,37.0,3464.5552082415406,91.41802502723708,1.0628406629753828,success
E01004612,17.4460688036384,0.0174460688036384,8723.034401819206,17446.06880363842,15.0,30.0,2111.8101491324114,70.39367163774702,1.0091947464461537,success
E01004613,16.4526328059933,0.0164526328059933,8563.71525148631,16452.632805993366,8.0,17.0,1631.9010877003143,94.3796007095622,1.6355703003180837,success
E01004614,17.301146272883102,0.0173011462728831,8650.573136441571,17301.146272883147,17.0,38.0,2491.262857200229,65.55954887369023,1.0007758771258572,success
E01004615,8.2607075336311,0.0082607075336311,4130.353766815575,8260.70753363115,7.0,12.0,1457.68171385518,121.47347615459832,1.0214712093303724,success
E01004616,8.5255213472677,0.0085255213472677,4262.760673633885,8525.521347267768,5.0,8.0,897.3922684183362,112.17403355229206,1.1691874695921194,success
E01004617,11.8278141929408,0.0118278141929408,7574.400410376919,11827.814192940868,26.0,50.0,5069.02461910331,111.93609935556876,1.2014320910851604,success
E01004618,19.606239628531,0.019606239628531,9803.119814265516,19606.239628531028,15.0,30.0,2349.777198179745,78.32590660599152,1.0378738585931155,success
E01004619,4.0975500363546,0.0040975500363546,2048.775018177314,4097.550036354627,13.0,24.0,2167.8064735633943,90.32526973180812,1.0146473219733645,success
E01004620,25.3065018087212,0.0253065018087212,12653.250904360611,25306.501808721223,20.0,42.0,2695.6093596313854,64.18117522931871,1.0283296489099851,success
E01004621,8.9680778450776,0.0089680778450776,5418.598531088512,8968.077845077652,21.0,39.0,3944.574140841256,113.49283225705692,1.014144469421412,success
E01004622,8.0172571365705,0.0080172571365705,5081.314892033184,8017.257136570518,12.0,22.0,1639.7136209236794,86.60382117743848,1.0385242484780377,success
E01004623,21.053817599034097,0.0210538175990341,10526.908799517098,21053.8175990342,18.0,40.0,3145.330036754313,78.63325091885781,1.0226590915080718,success
E01004624,11.050131185511699,0.0110501311855117,5525.065592755868,11050.131185511742,14.0,38.0,4416.696458985684,116.22885418383376,1.0002418359258296,success
E01004625,4.9503215164625,0.0049503215164625,2475.1607582312868,4950.321516462575,12.0,24.0,1227.7787386705395,51.15744744460579,1.0869835838426711,success
E01004626,5.822140390596799,0.0058221403905968,2911.070195298447,5822.140390596893,43.0,84.0,3350.4086341515736,39.88581707323302,1.019001274926074,success
E01004627,19.6202642139673,0.0196202642139673,10067.08819996513,19620.264213967333,14.0,27.0,2150.4855107202056,78.81475088741495,1.0012548913426742,success
E01004628,16.963628538541602,0.0169636285385416,8959.122190023449,16963.628538541638,21.0,39.0,3813.4365066522655,91.54624701733928,1.084177920651138,success
E01004629,18.7945410629752,0.0187945410629752,9397.270531487608,18794.54106297521,21.0,42.0,4583.867758791661,109.1397085426586,1.0403800901848177,success
E01004630,12.5637882928899,0.0125637882928899,6281.894146444992,12563.788292889987,15.0,28.0,1443.7119024647452,51.56113937374089,1.0618596579912298,success
E01004631,23.9224068089602,0.0239224068089602,11961.203404480137,23922.406808960284,31.0,64.0,3875.890475728997,60.56078868326554,1.1548676680998615,success
E01004632,11.5274804947733,0.0115274804947733,5763.740247386658,11527.480494773316,18.0,36.0,3218.3241041440583,89.39789178177939,1.0168628033260738,success
E01004633,24.3325447161059,0.0243325447161059,12166.272358052987,24332.54471610597,12.0,26.0,1987.502661210481,76.44241004655696,1.233959084414075,success
E01004634,12.7131286279199,0.0127131286279199,6356.564313959958,12713.12862791992,12.0,22.0,1539.6881509133784,69.98582504151717,1.113786617868748,success
E01004635,23.9118992118499,0.0239118992118499,11955.949605924989,23911.899211849966,33.0,70.0,3955.299780461844,56.50428257802636,1.0826731206213998,success
E01004636,21.269125108649497,0.0212691251086495,10634.562554324772,21269.125108649543,23.0,52.0,3213.433134241333,61.79679104310256,1.1372909922490086,success
E01004637,12.3446767355843,0.0123446767355843,6172.338367792175,12344.67673558435,11.0,20.0,1753.441674373398,87.6720837186699,1.044702975378234,success
E01004638,17.7011083463069,0.0177011083463069,8850.554173153483,17701.108346306963,19.0,46.0,4778.932534525861,103.88983770708396,1.0320778063181455,success
E01004639,11.7018729437853,0.0117018729437853,5850.93647189269,11701.872943785378,18.0,34.0,2626.4371065390656,77.24815019232547,1.0571516167205042,success
E01004640,11.6013001562226,0.0116013001562226,6303.344818258614,11601.300156222616,12.0,25.0,1944.2635366880809,81.25988085076526,1.001035354940914,success
E01004641,8.9701493225441,0.0089701493225441,4867.907514662503,8970.149322544125,14.0,33.0,1858.3410486160385,59.32245895662266,1.3367228907419175,success
E01004642,19.3781639209087,0.0193781639209087,9791.2236659642,19378.163920908704,24.0,56.0,4310.319892807173,75.09929344393672,1.129799059265232,success
E01004643,11.3943666630535,0.0113943666630535,6470.235193892217,11394.36666305358,17.0,38.0,2304.723158823183,65.43628678700034,1.3592987858150458,success
E01004644,17.3516813457489,0.0173516813457489,8675.840672874494,17351.681345748984,34.0,88.0,6812.378085916273,77.41338733995767,1.0727400970384304,success
E01004645,23.6694752387591,0.0236694752387591,11834.737619379584,23669.47523875917,19.0,44.0,3770.512480557996,85.69346546722718,1.0381878896325176,success
E01004646,22.2278540556993,0.0222278540556993,11113.927027849695,22227.8540556994,13.0,28.0,4730.2833841416295,168.93869229077245,1.0022341034143791,success
E01004647,16.723539335388,0.016723539335388,8361.769667694047,16723.539335388097,14.0,30.0,3281.1214860643854,109.37071620214616,1.0000802590569875,success
E01004648,18.0214367062739,0.0180214367062739,9899.495879176851,18021.436706273904,21.0,42.0,3869.3977532728713,96.6149564940715,1.005688078362034,success
E01004649,13.822631545231701,0.0138226315452317,8258.284291322498,13822.631545231789,18.0,34.0,2677.766426576323,76.18202195319766,1.0629156841266914,success
E01004650,14.6258563126678,0.0146258563126678,7312.928156333902,14625.856312667798,18.0,38.0,2582.1891628055914,67.95234638962086,1.0023471262409407,success
E01004651,8.5723264072105,0.0085723264072105,4286.163203605256,8572.326407210514,7.0,14.0,861.9159033985045,61.565421671321744,1.004149634840965,success
E01004652,0.11980421112579999,0.0001198042111258,59.90210556293949,119.80421112587898,2.0,2.0,5.6719956882620615,2.8359978441310307,1.0,success
E01004653,29.430391220935498,0.0294303912209355,14715.195610467788,29430.391220935577,17.0,38.0,2681.447075878892,70.56439673365504,1.0000017674050337,success
E01004654,16.8975434711474,0.0168975434711474,8610.159559004489,16897.54347114745,14.0,27.0,2001.817442108024,72.85914333380016,1.0762689694411365,success
E01004656,17.0745891942974,0.0170745891942974,12088.75226913899,17074.58919429743,23.0,39.0,2596.689216656653,65.65883268091982,1.045673646666914,success
E01004657,22.0316651476904,0.0220316651476904,13336.118845807616,22031.665147690408,25.0,48.0,2722.05301616156,63.37316048160304,1.0200049037478676,success
E01004658,42.4967066415919,0.0424967066415919,28346.009119088518,42496.70664159197,38.0,73.0,4302.102011147019,59.78278106529751,1.030506954030802,success
E01004659,13.947473328070199,0.0139474733280702,8642.976305821996,13947.473328070217,11.0,22.0,1570.747026381062,74.87393821817184,1.0395078082688607,success
E01004660,28.7878963344521,0.0287878963344521,17587.937095692752,28787.89633445212,16.0,28.0,1992.4340307760124,67.62642341359495,1.020771882722314,success
E01004661,27.0453247477977,0.0270453247477977,20257.01223009527,27045.324747797786,38.0,68.0,3564.584545610649,55.62254706450633,1.010810410449336,success
E01004662,26.9970822208103,0.0269970822208103,16591.454432150946,26997.082220810385,21.0,40.0,2434.869193392672,59.85538872683404,1.0027028460271223,success
E01004663,16.017479549113,0.016017479549113,8008.739774556518,16017.479549113032,14.0,28.0,1507.0139905097487,53.82192823249103,1.001763713890352,success
E01004665,3.1429419227131,0.0031429419227131,1571.4709613565549,3142.9419227131093,2.0,2.0,146.1798561548198,73.0899280774099,1.0000053175076682,success
E01004666,28.8623093679297,0.0288623093679297,17212.310886514784,28862.30936792976,23.0,41.0,2516.1819251538864,55.57588386252116,1.0288758823793684,success
E01004667,10.5842576474029,0.0105842576474029,5613.825230485157,10584.25764740298,12.0,20.0,1390.4920068900287,61.45903481622153,1.1290748180165624,success
E01004668,37.6772679224267,0.0376772679224267,18996.480046821656,37677.26792242679,14.0,30.0,2080.081050405148,65.54717928849783,1.1374443214257115,success
E01004669,10.3403788851792,0.0103403788851792,5170.189442589625,10340.37888517925,6.0,12.0,766.4714337399287,63.87261947832739,1.11575297260923,success
E01004670,23.1249037957341,0.0231249037957341,11562.451897867066,23124.90379573413,13.0,28.0,1947.202102833744,69.5429322440623,1.121437927568732,success
E01004674,34.0418991535688,0.0340418991535688,17642.90473115779,34041.89915356889,17.0,41.0,2995.094517194313,73.91754690761432,1.2017528866040867,success
E01004675,24.170255204726,0.024170255204726,12085.127602363034,24170.25520472608,18.0,36.0,2162.388582391311,60.06634951086974,1.0265035952388224,success
E01004676,0.396380978826,0.000396380978826,198.190489413049,396.380978826098,3.0,4.0,32.29770950033398,8.074427375083495,1.0,success
E01004677,24.5847351725047,0.0245847351725047,12793.379772033624,24584.735172504792,10.0,19.0,1698.676770593724,88.39557100636046,1.0266063404404258,success
E01004678,34.5791077664556,0.0345791077664556,18289.191701840773,34579.10776645567,14.0,30.0,2960.236476369568,97.85593074863988,1.079305311388353,success
E01004679,22.3880691007589,0.0223880691007589,11194.034550379498,22388.069100758992,12.0,24.0,1750.9547970303,72.95644987626251,1.0576875786137838,success
E01004680,26.1601652459651,0.0261601652459651,15976.83718970308,26160.16524596516,32.0,55.0,2985.80683549117,50.653508707292026,1.033574597553503,success
E01004681,16.8507355653063,0.0168507355653063,9509.035917795703,16850.735565306393,23.0,43.0,2985.674049100034,60.17304463334126,1.0101796822369211,success
E01004682,25.4005564961363,0.0254005564961363,15067.640726123636,25400.55649613637,20.0,33.0,2308.571411876462,62.24760653650453,1.036573558744796,success
E01004683,35.284168494225405,0.0352841684942254,19900.061759557684,35284.16849422545,39.0,80.0,4632.003034108391,54.42546330675961,1.027442735113421,success
E01004684,27.5278933220486,0.0275278933220486,16285.16456380526,27527.89332204866,22.0,39.0,2187.4035776738906,56.262659482734506,1.0230483294830095,success
E01004686,26.3723566972291,0.0263723566972291,16454.481079022313,26372.3566972292,21.0,36.0,1664.6052948404188,49.456938209686186,1.0108217794627996,success
E01004687,28.2942983701112,0.0282942983701112,17740.39609683706,28294.29837011127,38.0,76.0,5207.018942444352,70.9734160958828,1.0065551334582177,success
E01004688,4.3908996440466,0.0043908996440466,2499.058448379661,4390.8996440466,18.0,34.0,3292.4349244005457,93.69363889606711,1.0139147159922055,success
E01004689,2.4005535758298,0.0024005535758298,1401.4672875181004,2400.553575829835,29.0,53.0,4615.739477787266,76.99185900828924,1.0600462340862915,success
E01004690,20.842751737960597,0.0208427517379606,13458.228028737589,20842.751737960687,43.0,76.0,4864.940754588073,61.59425498458406,1.011147980478279,success
E01004691,14.6151513600926,0.0146151513600926,9709.791289583933,14615.151360092685,49.0,89.0,5113.04047204948,58.56765212888436,1.073160957536293,success
E01004692,10.0576451312535,0.0100576451312535,5158.413490960284,10057.645131253532,14.0,28.0,1499.6635359927673,51.27697729778047,1.0460544585547946,success
E01004693,37.021785225538,0.037021785225538,22492.41760588154,37021.78522553808,29.0,54.0,3048.928094135664,61.74541424355561,1.224828570193318,success
E01004694,35.3372035062132,0.0353372035062132,19625.818765045868,35337.203506213285,21.0,44.0,3658.302826987425,81.27093391245424,1.1560175394470973,success
E01004695,20.3766394507517,0.0203766394507517,12316.399310492146,20376.63945075177,17.0,28.0,1170.3047072420638,44.21098276588637,1.0030690961867652,success
E01004696,9.2253909502554,0.0092253909502554,4612.695475127731,9225.390950255462,4.0,8.0,616.6452173756877,77.08065217196096,1.137422990018054,success
E01004697,12.7641599656503,0.0127641599656503,6382.079982825197,12764.159965650391,6.0,10.0,713.9195288917433,71.39195288917433,1.0000000005925973,success
E01004698,25.8253969394939,0.0258253969394939,14509.088023804716,25825.39693949392,17.0,30.0,2352.6700100800063,77.75086067224524,1.047481151043714,success
E01004699,33.408467519833096,0.0334084675198331,18884.31404742438,33408.46751983314,29.0,64.0,3900.536555337986,64.84703071928885,1.0414620560925358,success
E01004700,22.3852322550491,0.0223852322550491,14181.600252838844,22385.23225504913,12.0,21.0,1279.3799738057564,62.34761297186574,1.000008515280654,success
E01004701,7.8914633979815,0.0078914633979815,5198.749909505412,7891.463397981541,15.0,20.0,618.1786038639125,23.955565495790744,1.0221518221051118,success
E01004702,8.0255914465084,0.0080255914465084,6957.510787795488,8025.591446508405,15.0,18.0,1332.8277210319793,72.21557524108731,1.0144118055225226,success
E01004703,21.712299927481997,0.021712299927482,11983.484860004111,21712.29992748209,25.0,55.0,4503.281020882342,82.84858523252962,1.0044593608265109,success
E01004705,2.3377302446491,0.0023377302446491,1168.8651223245872,2337.7302446491744,2.0,2.0,159.27260835848762,79.63630417924381,1.0008336314013273,success
E01004706,3.7924426732657004,0.0037924426732657,1969.0886554689416,3792.44267326571,6.0,9.0,525.7601248890768,54.596384789939904,1.0001277037289769,success
E01004707,1.0095551055763998,0.0010095551055764,1009.55510557643,1009.55510557643,2.0,1.0,128.72115926147626,128.72115926147626,1.0000000095097268,success
E01004708,21.480205299093,0.021480205299093,13070.934308527436,21480.20529909301,10.0,17.0,1745.47864323137,106.21423941221916,1.0019239462522822,success
E01004709,10.6821601739043,0.0106821601739043,8310.047833129871,10682.160173904387,10.0,17.0,955.3165453036715,61.931342053887874,1.0028247860388713,success
E01004710,4.9432993895431,0.0049432993895431,2471.6496947715555,4943.299389543111,4.0,8.0,626.5064014025633,78.3133001753204,1.103617792752661,success
E01004711,11.0967902925014,0.0110967902925014,5548.395146250719,11096.790292501437,4.0,6.0,912.1656486729788,152.02760811216316,1.0002123427790088,success
E01004712,25.28941005187,0.02528941005187,14954.909994015858,25289.410051870025,16.0,33.0,2515.2500112198427,78.28393793268224,1.0001815244439345,success
E01004713,22.417594488628,0.022417594488628,16264.139286381233,22417.59448862808,37.0,61.0,4007.254518922624,69.22129389293465,1.001344231610473,success
E01004714,27.538034902832397,0.0275380349028324,17115.302787132623,27538.03490283248,67.0,144.0,9322.911319996325,63.67395138338665,1.0122133228956964,success
E01004715,26.485633248756898,0.0264856332487569,18090.61153583364,26485.63324875698,29.0,50.0,2880.106264560551,56.2060874121322,1.0032817340452405,success
E01004716,20.7915879606533,0.0207915879606533,13555.36721593743,20791.587960653305,31.0,55.0,3725.14780702108,60.71655824626597,1.0898277432451438,success
E01004717,32.1695803930684,0.0321695803930684,20974.475369001026,32169.58039306845,32.0,47.0,3170.8391832928505,60.80524039135005,1.0197286614300607,success
E01004718,10.603626607180301,0.0106036266071803,5301.813303590157,10603.626607180317,5.0,8.0,769.4822038622324,96.18527548277903,1.0000002183993513,success
E01004719,18.9413129892871,0.0189413129892871,9755.561881271642,18941.3129892871,11.0,23.0,1857.4545078404408,79.72217661262913,1.0069888431632985,success
E01004720,15.155662975546,0.015155662975546,7801.853933283799,15155.662975546096,12.0,23.0,1788.6408942020196,76.72992716857956,1.0338418607218496,success
E01004721,29.209186868801098,0.0292091868688011,15457.008877098511,29209.1868688011,19.0,41.0,3496.32049367775,84.09971889806424,1.002366960620721,success
E01004722,25.1898676746007,0.0251898676746007,12594.933837300385,25189.86767460076,16.0,30.0,2011.2872835033077,67.04290945011026,1.0682379756549871,success
E01004723,11.787719758274,0.011787719758274,6546.347930522369,11787.719758274074,11.0,21.0,1111.3440330277945,56.10804263713224,1.1944903011997838,success
E01004724,16.1736777701183,0.0161736777701183,11118.78737167655,16173.677770118313,13.0,20.0,1322.758092733313,69.94967704890183,1.0139874771934625,success
E01004725,9.9486069455454,0.0099486069455454,6430.253471061526,9948.60694554548,24.0,41.0,2692.6547421661594,58.01298813980125,1.021748930284699,success
E01004726,20.1835638599916,0.0201835638599916,10382.062719109696,20183.563859991653,20.0,41.0,3819.9074291626057,93.56627474537132,1.0611356046693972,success
E01004727,4.4574971548821,0.0044574971548821,2585.484114911483,4457.497154882143,27.0,47.0,5044.103507497736,88.65859594256727,1.0742177662548125,success
E01004728,29.479802730874397,0.0294798027308744,15829.471896373763,29479.80273087441,27.0,47.0,2219.706818495361,39.72978496761618,1.1043749414489652,success
E01004729,0.4685447030008,0.0004685447030008,468.54470300089736,468.54470300089736,2.0,1.0,27.293887551945097,27.293887551945097,1.0397874800521392,success
E01004730,7.926049252219699,0.0079260492522197,3963.024626109877,7926.049252219755,17.0,34.0,3555.377251300956,104.56991915591044,1.0437498189624708,success
E01004731,5.5396898857937,0.0055396898857937,3698.061681192773,5539.68988579376,37.0,57.0,3759.703931261101,58.36787579232545,1.0242751071153424,success
E01004732,30.0073613918461,0.0300073613918461,17886.970210525833,30007.361391846152,19.0,36.0,2074.6715124632624,58.88965687844068,1.0453616585427838,success
E01004733,21.411356197767702,0.0214113561977677,13693.459486819149,21411.35619776778,78.0,152.0,9738.671026010456,62.28288199886964,1.0312132841224757,success
E01004734,14.6104694219463,0.0146104694219463,9290.65277792866,14610.469421946373,39.0,70.0,4679.845333025069,67.63334749880286,1.0226143715903573,success
E01004735,19.6708238349128,0.0196708238349128,13641.051413154297,19670.823834912822,82.0,152.0,9582.475135564631,65.14826076612812,1.0255225648652402,success
E01004736,14.010477890250002,0.01401047789025,10427.36799749427,14010.477890250071,149.0,264.0,16701.29394538393,61.84090177835808,1.045916132170159,success
E01004737,22.415966083555098,0.0224159660835551,13181.795514914862,22415.966083555173,16.0,32.0,1843.422138973416,57.05429028633124,1.2037038468802512,success
E01004738,26.4026873109398,0.0264026873109398,14037.20171292784,26402.68731093981,14.0,27.0,2270.950795474969,80.49128742287199,1.0092298924726164,success
E01004739,15.578396063894882,0.015578396063894882,7789.198031947441,15578.396063894883,8.0,24.0,447.3285585014979,18.638689937562415,1.2655059607980823,success
E01004740,16.898021238855698,0.0168980212388557,8449.010619427849,16898.021238855697,5.0,8.0,819.4926786060372,102.43658482575464,1.0096840026705574,success
E01004741,10.911672990964599,0.0109116729909646,5659.093606567119,10911.672990964673,9.0,15.0,619.6508201144353,40.170993913093554,1.0078126392649096,success
E01004742,19.874463353833903,0.0198744633538339,9937.231676916996,19874.463353833988,7.0,14.0,926.476609457444,66.17690067553174,1.062351772388903,success
E01004743,20.2052621784011,0.0202052621784011,12511.929574248596,20205.262178401157,7.0,11.0,975.0515924326904,100.63200985350224,1.0004881949148745,success
E01004744,18.6743182934628,0.0186743182934628,9718.139939507168,18674.31829346288,15.0,31.0,1996.12967973036,64.92428284455082,1.0141756755392686,success
E01004745,24.7736537359407,0.0247736537359407,16608.275113583688,24773.65373594076,30.0,59.0,5019.232449950234,90.94316243784112,1.006609961779119,success
E01004746,7.2143150703549,0.0072143150703549,4631.03660729865,7214.315070354981,4.0,5.0,289.891477745541,62.02936025994979,1.003932695484505,success
E01004747,36.7330655840214,0.0367330655840214,21843.47399051024,36733.06558402147,32.0,63.0,3939.4963727280046,60.06764888537493,1.013262715510039,success
E01004748,10.233218516548801,0.0102332185165488,8759.726886480237,10233.218516548846,9.0,13.0,902.8367974732588,85.8707112217233,1.1491724734494293,success
E01004749,31.376237954955,0.031376237954955,16188.641847095743,31376.23795495509,38.0,82.0,4315.355898946686,53.01232765099946,1.0127395647545292,success
E01004750,17.1606232071106,0.0171606232071106,13486.512665144608,17160.623207110613,39.0,60.0,4403.000558243931,72.0898483657519,1.0109703726706378,success
E01004751,30.061111674547,0.030061111674547,21185.05725180913,30061.11167454705,26.0,45.0,2539.534055958608,57.73204645736236,1.0266620749000286,success
E01004752,34.886039841037196,0.0348860398410372,17635.51323870806,34886.039841037295,8.0,15.0,1239.751094536559,78.33952685668393,1.1891912674381218,success
E01004753,39.3156258725969,0.0393156258725969,20587.1584331483,39315.62587259694,17.0,38.0,2341.5565454641783,61.30640745470889,1.000043298921929,success
