lsoa_code,borough,imd_score,imd_quintile,lsoa_name,ptal_score,ptal_category,ptal_original,accessibility_index,ai_median,ai_min,ai_max,data_source,ptal_score_z,ai_z
E01001785,Hackney,30.74,Q4,Hackney 015B,3,Moderate,3,13.9442679603,13.5570052125,11.6574508097,17.3045325648,measured,-0.6428964992312065,-0.4489014646872727
E01001786,Hackney,37.939,Q5_Most,Hackney 013A,1.5,Very Poor,1b,2.95916182235,2.9110900105,0,13.3571535903,measured,-1.609723175354075,-1.2645526131564695
E01001787,Hackney,43.42,Q5_Most,Hackney 013B,1.5,Very Poor,1b,4.97318174343,4.70311674643,2.52528700824,7.699915786,measured,-1.609723175354075,-1.1150103473795725
E01001788,Hackney,42.475,Q5_Most,Hackney 013C,1.5,Very Poor,1b,4.29404856786,4.0896821673,2.57761504758,7.04435411991,measured,-1.609723175354075,-1.1654364195231575
E01001789,Hackney,27.673,Q4,Hackney 015C,2,Poor,2,5.88302280388,4.2911814701,3.83239856018,13.4153683939,measured,-1.2874476166464521,-1.0474540673981971
E01001790,Hackney,51.961,Q5_Most,Hackney 013D,2,Poor,2,7.49655234212,7.36129652757,6.59036290346,8.60967360568,measured,-1.2874476166464521,-0.92764846839649
E01001791,Hackney,32.227,Q4,Hackney 015D,2,Poor,2,8.38115931878,7.95445977759,4.43723970951,13.3954806968,measured,-1.2874476166464521,-0.8619658352570672
E01001792,Hackney,32.729,Q4,Hackney 011A,4,Good,4,16.8564037361,17.7385946431,13.2382809317,20.4260043174,measured,0.0016546181840391264,-0.23267352294498447
E01001793,Hackney,24.873,Q3,Hackney 011B,3,Moderate,3,11.0811897788,12.6523741892,4.76492052485,17.3645342097,measured,-0.6428964992312065,-0.661486848712827
E01001794,Hackney,26.492,Q3,Hackney 011C,4,Good,4,18.2652463468,17.9203114705,15.4565908658,21.3939863299,measured,0.0016546181840391264,-0.1280660590753414
E01001795,Hackney,31.452,Q4,Hackney 011D,4,Good,4,15.8543745248,14.2418430035,11.9570847797,23.9911105997,measured,0.0016546181840391264,-0.30707483202046054
E01001796,Hackney,28.427,Q4,Hackney 011E,3,Moderate,3,14.5823472035,15.7713764134,4.41936592019,20.6517530945,measured,-0.6428964992312065,-0.401523673249059
E01001798,Hackney,46.437,Q5_Most,Hackney 028A,3,Moderate,3,14.1921435564,14.2850557557,8.61850780213,19.4484068967,measured,-0.6428964992312065,-0.43049654332397475
E01001800,Hackney,39.15,Q5_Most,Hackney 004C,4,Good,4,17.9034234952,18.314275775,11.9157310241,23.1333182716,measured,0.0016546181840391264,-0.15493163695359183
E01001801,Hackney,31.423,Q4,Hackney 008B,2,Poor,2,6.51317969506,6.06811160461,2.60740874863,14.8667023644,measured,-1.2874476166464521,-1.0006645156585847
E01001802,Hackney,33.522,Q4,Hackney 003B,2,Poor,2,7.17396557727,5.71716683476,2.62952456716,12.9546474712,measured,-1.2874476166464521,-0.9516007417679668
E01001803,Hackney,15.695,Q2,Hackney 008C,2,Poor,2,7.51164972429,6.6338143798700004,5.10914160347,17.4911201473,measured,-1.2874476166464521,-0.9265274781255544
E01001804,Hackney,26.466,Q3,Hackney 003C,2,Poor,2,5.81689954406,4.82403539003,0,15.7079261362,measured,-1.2874476166464521,-1.0523637616820227
E01001805,Hackney,27.222,Q3,Hackney 009B,4,Good,4,18.0614845057,17.4756878684,12.4666895183,24.6682760211,measured,0.0016546181840391264,-0.14319550594825337
E01001806,Hackney,29.992,Q4,Hackney 008D,2,Poor,2,8.84742947669,8.80102116611,6.23906664821,16.3900531199,measured,-1.2874476166464521,-0.8273449781601708
E01001807,Hackney,29.104,Q4,Hackney 003D,3,Moderate,3,12.0660286163,10.8954511141,8.71869291364,20.6856427843,measured,-0.6428964992312065,-0.5883619358739011
E01001808,Hackney,30.857,Q4,Hackney 001A,4,Good,4,19.3691865628,19.091329874,17.1088816949,21.4239274765,measured,0.0016546181840391264,-0.04609779279605295
E01001809,Hackney,26.652,Q3,Hackney 001B,4,Good,4,17.9191927702,17.8972202985,13.4514950908,24.0600167977,measured,0.0016546181840391264,-0.15376075821079643
E01001811,Hackney,48.58,Q5_Most,Hackney 002D,4,Good,4,15.0133969443,16.8767765561,0,22.2330808657,measured,0.0016546181840391264,-0.3695179546227953
E01001812,Hackney,29.842,Q4,Hackney 003E,2,Poor,2,9.59627342808,11.1733336738,0,18.4681305834,measured,-1.2874476166464521,-0.7717428363779113
E01001813,Hackney,48.476,Q5_Most,Hackney 002E,6,Excellent,6a,28.9839684779,28.6299650725,24.4529997475,35.2533977,measured,1.2907568530145304,0.6678059067084547
E01001814,Hackney,32.729,Q4,Hackney 001C,4,Good,4,19.1504553873,19.1917685703,13.4662192642,23.2799849213,measured,0.0016546181840391264,-0.06233872231117611
E01001815,Hackney,36.758,Q5_Most,Hackney 024D,3,Moderate,3,11.7446460796,10.3821516824,7.59046295906,16.0660933949,measured,-0.6428964992312065,-0.612224794535931
E01001816,Hackney,25.206,Q3,Hackney 020D,3,Moderate,3,11.0687907169,10.3857943459,6.22526583346,19.1459625428,measured,-0.6428964992312065,-0.66240748697992
E01001819,Hackney,27.879,Q4,Hackney 020E,3,Moderate,3,12.7628359889,13.4323772553,9.43417607536,20.0080369211,measured,-0.6428964992312065,-0.5366235433098528
E01001820,Hackney,41.027,Q5_Most,Hackney 024E,3,Moderate,3,11.9872552435,10.7101019627,9.60248832209,15.5809457784,measured,-0.6428964992312065,-0.5942109091278912
E01001821,Hackney,43.173,Q5_Most,Hackney 024F,3,Moderate,3,13.0284129991,13.8115938591,8.63157622852,16.7393155017,measured,-0.6428964992312065,-0.5169042806412565
E01001822,Hackney,45.667,Q5_Most,Hackney 029C,2,Poor,2,9.12032247016,9.13049881408,8.32877646124,9.83944215578,measured,-1.2874476166464521,-0.8070824990600335
E01001823,Hackney,28.315,Q4,Hackney 001D,1.5,Very Poor,1b,3.89205239833,3.66448289433,0,6.2036824763,measured,-1.609723175354075,-1.1952848919220367
E01001824,Hackney,33.87,Q5_Most,Hackney 004D,2,Poor,2,6.91124738353,6.40312956094,0,16.4035242591,measured,-1.2874476166464521,-0.9711077354880815
E01001825,Hackney,26.92,Q3,Hackney 001E,3,Moderate,3,12.6938832796,12.1981731533,6.73753017032,17.0465807361,measured,-0.6428964992312065,-0.5417433260251342
E01001826,Hackney,34.25,Q5_Most,Hackney 004E,4,Good,4,16.7556302349,16.9617321294,12.0240395556,18.8055850453,measured,0.0016546181840391264,-0.24015601978723897
E01001827,Hackney,36.874,Q5_Most,Hackney 029D,2,Poor,2,5.65594089166,5.17565917643,0,10.5356437319,measured,-1.2874476166464521,-1.064315044449566
E01001828,Hackney,34.2,Q5_Most,Hackney 028B,2,Poor,2,6.59178487943,7.01222656866,2.5494317159,8.99360369537,measured,-1.2874476166464521,-0.9948280305029676
E01001829,Hackney,16.477,Q2,Hackney 009C,4,Good,4,18.0555375517,17.9431004655,12.3944707482,23.3458347637,measured,0.0016546181840391264,-0.14363707108190626
E01001831,Hackney,29.178,Q4,Hackney 009D,5,Very Good,5,21.9638049424,21.4992043304,19.4773391931,26.1825436716,measured,0.6462057355992847,0.14655427943553712
E01001832,Hackney,28.103,Q4,Hackney 009E,4,Good,4,18.5112001456,18.5050507495,13.6409378117,21.644239049,measured,0.0016546181840391264,-0.10980383238928973
E01001833,Hackney,31.832,Q4,Hackney 014D,3,Moderate,3,13.8287905192,13.5138836473,11.9752103067,15.9164774232,measured,-0.6428964992312065,-0.4574757384605688
E01001834,Hackney,30.766,Q4,Hackney 014E,3,Moderate,3,14.8001161502,14.5398818226,10.2256646301,20.7790939464,measured,-0.6428964992312065,-0.3853541898370463
E01001837,Hackney,17.083,Q2,Hackney 023B,4,Good,4,17.361007837,16.7175056023,13.3338828422,31.6852194811,measured,0.0016546181840391264,-0.19520634609182033
E01001838,Hackney,46.392,Q5_Most,Hackney 019E,4,Good,4,19.9028868116,20.9634764689,17.3190551172,21.6657724624,measured,0.0016546181840391264,-0.006470208373527579
E01001839,Hackney,38.772,Q5_Most,Hackney 023C,5,Very Good,5,21.4951003873,21.1730379601,17.4359717964,26.2472076586,measured,0.6462057355992847,0.11175266679209273
E01001840,Hackney,40.008,Q5_Most,Hackney 022B,3,Moderate,3,13.5521632298,14.3979566803,8.1089840096,19.2893011137,measured,-0.6428964992312065,-0.47801549141912675
E01001841,Hackney,31.696,Q4,Hackney 022C,2,Poor,2,7.48913438153,7.08304119295,5.45959168096,10.4593882736,measured,-1.2874476166464521,-0.9281992567091883
E01001842,Hackney,39.524,Q5_Most,Hackney 023D,4,Good,4,16.8014705795,16.8728247641,15.4483891741,17.9317960745,measured,0.0016546181840391264,-0.2367523449160383
E01001843,Hackney,32.022,Q4,Hackney 023E,3,Moderate,3,10.9250541969,9.75905623584,7.06527766098,15.4524601108,measured,-0.6428964992312065,-0.6730800154145743
E01001844,Hackney,26.949,Q3,Hackney 022D,3,Moderate,3,14.3436404426,13.4455295313,10.9447784189,21.4630678737,measured,-0.6428964992312065,-0.4192478027413373
E01001845,Hackney,50.985,Q5_Most,Hackney 022E,3,Moderate,3,10.4971011408,10.2594512163,8.37840314277,13.1769382636,measured,-0.6428964992312065,-0.7048558032235765
E01001846,Hackney,46.735,Q5_Most,Hackney 018A,2,Poor,2,8.45427873275,7.31468308743,2.8594337713,15.7517424836,measured,-1.2874476166464521,-0.8565366720581802
E01001847,Hackney,56.261,Q5_Most,Hackney 018B,3,Moderate,3,14.3030943209,14.1738117443,9.91041989805,17.0058778851,measured,-0.6428964992312065,-0.4222583781800512
E01001848,Hackney,39.884,Q5_Most,Hackney 018C,3,Moderate,3,14.8886913035,13.9773704857,11.0894033616,20.9152796395,measured,-0.6428964992312065,-0.3787774281191606
E01001849,Hackney,34.104,Q5_Most,Hackney 018D,3,Moderate,3,10.65616262,10.9649670062,3.23682471096,14.9657260384,measured,-0.6428964992312065,-0.6930453867781238
E01001850,Hackney,42.961,Q5_Most,Hackney 019F,4,Good,4,16.0089130955,17.1476731751,10.6142008399,19.728128283,measured,0.0016546181840391264,-0.2956002444205483
E01033698,Hackney,34.433,Q5_Most,Hackney 021F,3.8349056603773586,Good,NA,16.800513366309715,16.819430948023964,NA,NA,imputed,-0.10475712289866647,-0.236823418606923
E01033699,Hackney,33.618,Q4,Hackney 030A,6,Excellent,6a,25.9300294959,27.0051093521,18.4886429316,32.8343859095,measured,1.2907568530145304,0.44104898631624084
E01033700,Hackney,30.151,Q4,Hackney 030B,6,Excellent,6a,28.3889774242,28.0387832945,22.2515340455,34.9065190531,measured,1.2907568530145304,0.6236274408670799
E01033701,Hackney,47.473,Q5_Most,Hackney 002F,3.8349056603773586,Good,NA,16.800513366309715,16.819430948023964,NA,NA,imputed,-0.10475712289866647,-0.236823418606923
E01033702,Hackney,35.791,Q5_Most,Hackney 028C,2,Poor,2,5.87796223129,5.03692520031,3.90460697903,12.0304260183,measured,-1.2874476166464521,-1.0478298181459016
E01033703,Hackney,34.171,Q5_Most,Hackney 010F,5,Very Good,5,23.0721254792,23.3412986762,20.6973203322,25.889467061,measured,0.6462057355992847,0.22884778733255043
E01033704,Hackney,26.61,Q3,Hackney 023F,5,Very Good,5,20.6893244978,20.3711528741,13.8257964168,29.4227573302,measured,0.6462057355992847,0.051923292234760304
E01033705,Hackney,31.723,Q4,Hackney 028D,3,Moderate,3,10.119022620399999,9.2226639206,6.47794982966,16.5281279642,measured,-0.6428964992312065,-0.7329283748950001
E01033706,Hackney,32.488,Q4,Hackney 033B,6,Excellent,6a,29.6229736013,30.4931692439,21.3790232097,35.9233469338,measured,1.2907568530145304,0.7152524453430079
E01033707,Hackney,32.543,Q4,Hackney 021I,3.8349056603773586,Good,NA,16.800513366309715,16.819430948023964,NA,NA,imputed,-0.10475712289866647,-0.236823418606923
E01033708,Hackney,20.118,Q2,Hackney 033C,6.5,Excellent,6b,60.644360604,71.2446608964,30.1632350354,84.2124334966,measured,1.6130324117221533,3.018610247999757
E01033709,Hackney,33.721,Q4,Hackney 032B,5,Very Good,5,23.0783961399,23.4252074234,16.6178580612,27.0815491162,measured,0.6462057355992847,0.229313387895475
E01033710,Hackney,24.65,Q3,Hackney 028E,2,Poor,2,7.45319560515,6.89805815306,4.666054142,11.3506119725,measured,-1.2874476166464521,-0.9308677338145351
E01033711,Hackney,22.212,Q3,Hackney 032C,6,Excellent,6a,27.8057735082,29.2759617613,22.8276442737,34.0690031233,measured,1.2907568530145304,0.5803241775300263
E01033712,Hackney,33.44,Q4,Hackney 023G,4,Good,4,17.5396264179,17.5485633983,14.317250766,20.6992759679,measured,0.0016546181840391264,-0.18194380235128152
E01033713,Hackney,34.988,Q5_Most,Hackney 010G,4,Good,4,15.2981316448,15.6302589188,8.37930518906,23.3369119318,measured,0.0016546181840391264,-0.3483762212107231
E01001852,Hammersmith and Fulham,16.762,Q2,Hammersmith and Fulham 007A,6,Excellent,6a,32.7986337899,34.3459720256,24.2520704416,43.6159823119,measured,1.2907568530145304,0.9510472430856611
E01001853,Hammersmith and Fulham,20.791,Q2,Hammersmith and Fulham 007B,6,Excellent,6a,25.825644371,28.7304933075,11.0316385782,35.0480419241,measured,1.2907568530145304,0.4332983241070111
E01001854,Hammersmith and Fulham,19.308,Q2,Hammersmith and Fulham 007C,6,Excellent,6a,35.5395933644,35.0826712339,31.4913977211,40.5016332688,measured,1.2907568530145304,1.1545652425272008
E01001855,Hammersmith and Fulham,18.446,Q2,Hammersmith and Fulham 010B,4,Good,4,17.3963062223,19.5262905833,10.9425028771,24.9153456022,measured,0.0016546181840391264,-0.19258541843327082
E01001856,Hammersmith and Fulham,31.549,Q4,Hammersmith and Fulham 010C,6,Excellent,6a,25.1640093393,24.4606839586,9.67669934497,43.7214163277,measured,1.2907568530145304,0.38417150032429004
E01001857,Hammersmith and Fulham,39.967,Q5_Most,Hammersmith and Fulham 007D,6.5,Excellent,6b,42.1517579369,42.1894412298,36.5199882798,49.3645481177,measured,1.6130324117221533,1.6455226861512662
E01001858,Hammersmith and Fulham,30.675,Q4,Hammersmith and Fulham 006A,3,Moderate,3,12.3738907928,12.865970635,6.36539313696,15.6157127556,measured,-0.6428964992312065,-0.5655029725940696
E01001859,Hammersmith and Fulham,20.236,Q2,Hammersmith and Fulham 008A,2,Poor,2,8.55312913324,7.84292982431,6.62075792003,11.2726362225,measured,-1.2874476166464521,-0.849196966672197
E01001860,Hammersmith and Fulham,31.87,Q4,Hammersmith and Fulham 006B,3,Moderate,3,13.9102134356,13.7328523699,11.4170087336,18.6701427242,measured,-0.6428964992312065,-0.451430034901644
E01001861,Hammersmith and Fulham,30.192,Q4,Hammersmith and Fulham 006C,3,Moderate,3,12.1286446512,12.0096029361,9.93301281599,14.4622165941,measured,-0.6428964992312065,-0.5837126552809415
E01001862,Hammersmith and Fulham,32.679,Q4,Hammersmith and Fulham 005A,3,Moderate,3,14.1449163346,14.3471738933,10.9639057771,15.3817601988,measured,-0.6428964992312065,-0.43400319471326826
E01001863,Hammersmith and Fulham,18.964,Q2,Hammersmith and Fulham 006D,3,Moderate,3,12.5118089674,12.1952569332,11.3390196176,14.1220290553,measured,-0.6428964992312065,-0.5552624600223577
E01001864,Hammersmith and Fulham,28.795,Q4,Hammersmith and Fulham 006E,3,Moderate,3,11.4425706749,11.9893609855,7.40126830456,13.0886770385,measured,-0.6428964992312065,-0.6346540863127907
E01001865,Hammersmith and Fulham,13.639,Q1_Least,Hammersmith and Fulham 008B,2,Poor,2,6.59779843473,6.58275590692,3.93838063912,11.0623562589,measured,-1.2874476166464521,-0.9943815201802424
E01001867,Hammersmith and Fulham,13.678,Q1_Least,Hammersmith and Fulham 012B,6,Excellent,6a,34.0187869974,35.3675920888,24.6080033719,43.1712041836,measured,1.2907568530145304,1.0416443982253447
E01001868,Hammersmith and Fulham,35.865,Q5_Most,Hammersmith and Fulham 012C,6,Excellent,6a,25.425382692,24.6816882298,23.5695712686,28.9582966001,measured,1.2907568530145304,0.40357863873804617
E01001869,Hammersmith and Fulham,14.292,Q1_Least,Hammersmith and Fulham 010D,6,Excellent,6a,30.6535774511,30.4730144539,13.245194393,41.1859523526,measured,1.2907568530145304,0.7917754395817342
E01001870,Hammersmith and Fulham,16.892,Q2,Hammersmith and Fulham 012D,5,Very Good,5,23.4004698623,25.3779072643,11.3122604875,28.2463783923,measured,0.6462057355992847,0.2532275675372871
E01001871,Hammersmith and Fulham,12.278,Q1_Least,Hammersmith and Fulham 012E,6,Excellent,6a,26.6557440347,26.841413553,22.9901844105,30.2647339632,measured,1.2907568530145304,0.49493375443769627
E01001872,Hammersmith and Fulham,15.605,Q2,Hammersmith and Fulham 012F,6,Excellent,6a,25.4202592538,25.0491395863,23.8965040905,28.6476582514,measured,1.2907568530145304,0.4031982201786385
E01001873,Hammersmith and Fulham,22.705,Q3,Hammersmith and Fulham 010E,2,Poor,2,8.59382131578,10.0372215875,3.11411399281,12.939700137100001,measured,-1.2874476166464521,-0.8461755461228037
E01001874,Hammersmith and Fulham,23.89,Q3,Hammersmith and Fulham 001A,3.9880587875076547,Good,NA,19.901549386709444,19.901549386709444,NA,NA,imputed,-0.0060421036711948975,-0.006569513026051894
E01001875,Hammersmith and Fulham,33.544,Q4,Hammersmith and Fulham 001B,5,Very Good,5,22.1334227751,21.9603927113,18.5567333276,25.8608183701,measured,0.6462057355992847,0.15914851187218712
E01001876,Hammersmith and Fulham,37.345,Q5_Most,Hammersmith and Fulham 001C,2,Poor,2,9.49114156313,10.8901566378,0,21.9577218368,measured,-1.2874476166464521,-0.7795489445129009
E01001877,Hammersmith and Fulham,33.33,Q4,Hammersmith and Fulham 001D,2,Poor,2,6.52085765113,5.8724237689,0,26.7957562518,measured,-1.2874476166464521,-1.000094422515401
E01001878,Hammersmith and Fulham,34.751,Q5_Most,Hammersmith and Fulham 001E,4,Good,4,18.9366769669,18.275120126,14.7319854147,24.4088568013,measured,0.0016546181840391264,-0.07821190659610568
E01001879,Hammersmith and Fulham,22.554,Q3,Hammersmith and Fulham 019A,3,Moderate,3,11.4945305603,11.1605850675,8.83596915486,14.2269371612,measured,-0.6428964992312065,-0.6307960316277819
E01001880,Hammersmith and Fulham,21.14,Q3,Hammersmith and Fulham 017A,3,Moderate,3,14.9227571597,16.4665966041,6.37734450382,22.0205277085,measured,-0.6428964992312065,-0.3762480165336753
E01001881,Hammersmith and Fulham,14.937,Q2,Hammersmith and Fulham 017B,5,Very Good,5,20.6244754852,20.0873216502,17.6462075245,25.0048615925,measured,0.6462057355992847,0.04710821162106
E01001882,Hammersmith and Fulham,13.532,Q1_Least,Hammersmith and Fulham 017C,4,Good,4,18.197380372,18.0161366504,15.3919158491,20.7076196947,measured,0.0016546181840391264,-0.1331051510597482
E01001883,Hammersmith and Fulham,23.378,Q3,Hammersmith and Fulham 017D,6,Excellent,6a,28.2080710866,27.3803945336,19.4493322973,37.7620222094,measured,1.2907568530145304,0.6101950297300553
E01001884,Hammersmith and Fulham,25.958,Q3,Hammersmith and Fulham 017E,5,Very Good,5,24.8372077653,25.0621806205,19.6864128896,30.7974841199,measured,0.6462057355992847,0.3599062746808366
E01001885,Hammersmith and Fulham,50.627,Q5_Most,Hammersmith and Fulham 015A,5,Very Good,5,20.2940270531,21.497113179,17.0737562877,22.4809540303,measured,0.6462057355992847,0.02257220443392222
E01001886,Hammersmith and Fulham,25.873,Q3,Hammersmith and Fulham 016A,3,Moderate,3,13.5166248987,12.2635640291,8.96750055172,22.1301459529,measured,-0.6428964992312065,-0.48065423520661305
E01001887,Hammersmith and Fulham,23.246,Q3,Hammersmith and Fulham 016B,3,Moderate,3,14.8382287849,12.4200488306,9.38988076422,24.6953552995,measured,-0.6428964992312065,-0.38252430236269147
E01001889,Hammersmith and Fulham,19.908,Q2,Hammersmith and Fulham 014A,5,Very Good,5,22.0188449129,21.8118358352,17.8706539262,27.0522005665,measured,0.6462057355992847,0.150641032406903
E01001891,Hammersmith and Fulham,11.44,Q1_Least,Hammersmith and Fulham 018B,5,Very Good,5,24.1743371372,22.2769412185,6.11723518664,39.0943172718,measured,0.6462057355992847,0.31068770707606674
E01001892,Hammersmith and Fulham,28.411,Q4,Hammersmith and Fulham 016D,5,Very Good,5,20.1436432754,20.9411088668,14.6713218516,23.1610588208,measured,0.6462057355992847,0.011406112868508176
E01001893,Hammersmith and Fulham,33.791,Q4,Hammersmith and Fulham 013A,6,Excellent,6a,35.4177468734,36.412496618,23.533761807,40.9354229648,measured,1.2907568530145304,1.1455180627300252
E01001894,Hammersmith and Fulham,30.447,Q4,Hammersmith and Fulham 013B,6,Excellent,6a,29.4776048604,28.7808996412,19.5762640668,39.1232796459,measured,1.2907568530145304,0.7044587234638006
E01001895,Hammersmith and Fulham,19.524,Q2,Hammersmith and Fulham 009A,3,Moderate,3,13.5378572765,13.2768475734,6.694852775,20.6748499832,measured,-0.6428964992312065,-0.4790777175908684
