lsoa_code,road_density,street_density_km_per_sqkm,edge_density_km_per_sqkm,n_nodes,n_edges,total_edge_length,avg_street_length,circuity_avg,status
E01002809,0.015598286651536198,7799.143325768098,15598.286651536198,9,16,1411.8213100738508,88.23883187961566,1.0218077172220092,success
E01002810,0.024533009557503444,12266.504778751721,24533.009557503443,12,24,2034.681305035808,84.77838770982532,1.0018253171970541,success
E01002811,0.011735733816989545,5867.8669084947705,11735.733816989547,6,14,1203.671623121083,85.97654450864876,1.1270382360254598,success
E01002812,0.02008918547726922,11671.334573120135,20089.18547726922,9,19,1815.3540146071823,95.87973723524429,1.0580572752528221,success
E01002813,0.0328129593067454,19142.326652481242,32812.9593067454,26,53,3599.3678924583674,65.61839189795273,1.0530961532995708,success
E01002814,0.0155284180725778,10925.21260666423,15528.418072577799,22,35,2254.8656685852634,63.457556883442585,1.041777152300307,success
E01002815,0.0077353039525681535,6718.163841494335,7735.303952568153,8,11,497.6008349645876,43.21696933249281,1.099069244761141,success
E01002816,0.02396391056107644,13127.343180123826,23963.91056107644,13,23,1427.145826982396,60.13733087103521,1.0057467143185923,success
E01002817,0.010280878643936465,8680.792943617696,10280.878643936465,13,20,1624.6958435570377,91.45553087911794,1.013967022754844,success
E01002818,0.03165101960777376,19819.971220967323,31651.019607773753,53,113,5940.212075108892,55.51910573125394,1.0530788057443154,success
E01002819,0.02162327907811256,14185.820880628664,21623.27907811256,37,71,4685.6103572090215,65.40353639111387,1.1825903684896697,success
E01002820,0.014993664777980763,10227.819008224164,14993.664777980763,24,40,2532.203810171722,66.43555191186314,1.0012732604258585,success
E01002821,0.02515914805859235,16680.142071525068,25159.14805859235,43,84,4755.382517599371,61.81859000798823,1.0370454717736666,success
E01002822,0.009600518235574207,6837.998779564458,9600.518235574205,9,13,1075.9453561722353,85.14948940894625,1.0002520852779908,success
E01002823,0.011355282354778735,7742.454900550116,11355.282354778736,10,15,938.0479531413996,63.95960703429073,1.031628422483237,success
E01002824,0.01022233765144924,5615.355566970178,10222.33765144924,13,24,1541.9824725038486,65.15730667773549,1.0000320986692073,success
E01002825,0.01817302217256523,10914.260443589616,18173.02217256523,26,51,3485.9842581244357,72.19291536148168,1.082185637045416,success
E01002826,0.00837200155466308,4785.809748287449,8372.001554663078,20,34,1862.1098333240254,48.384776841742294,1.022261562666463,success
E01002827,0.012289680444798844,8646.77461039962,12289.680444798843,35,56,3109.22119800022,56.09195294803276,1.017497514780901,success
E01002828,0.01572009531282819,10628.32074447194,15720.09531282819,16,28,1526.986194539576,60.728935218363915,1.017140998299186,success
E01002829,0.011454476641698285,6903.3607434688965,11454.476641698284,6,8,652.3539388645436,78.63186967461662,1.0000000005184277,success
E01002830,0.008243010383279783,4121.505191639892,8243.010383279783,4,6,618.615653801801,103.10260896696684,1.1645912922134465,success
E01002831,0.010242289948948505,5483.950855080879,10242.289948948506,13,22,1145.5419693730569,51.11239685157307,1.0586535530908077,success
E01002832,0.036889697513973606,21146.875881900105,36889.69751397361,17,33,2810.725674946709,84.80197794727056,1.0732663925884494,success
E01002833,0.02159107362256485,12681.986002823201,21591.073622564847,13,23,1566.6138826068063,65.72747766824541,1.0028591052532687,success
E01002834,0.0072600028430846635,4250.737942979606,7260.002843084664,10,15,443.68890861766545,28.864471076876427,1.0006046887216558,success
E01002835,0.03240313716625262,21056.317249063053,32403.137166252618,30,61,4850.587813325326,82.94804045944899,1.021010142363547,success
E01002836,0.017994543326083256,9206.11184374037,17994.543326083254,8,13,1327.3358779688656,97.01038115004778,1.0021088862191534,success
E01002837,0.010192329124477267,5096.164562238634,10192.329124477268,4,6,648.0092188911897,108.00153648186495,1.0002399380951785,success
E01002838,0.00895618671797234,4478.09335898617,8956.18671797234,8,14,631.835475758362,45.13110541131157,1.0,success
E01002839,0.00830280748230914,7155.517947464896,8302.80748230914,9,10,529.8758747754564,57.082142696357494,1.0011504676874963,success
E01002840,0.02799042593396956,16342.743486662059,27990.425933969564,22,38,2527.348238414021,67.07456467648284,1.071260513717995,success
E01002841,0.02614067694220303,13070.338471101515,26140.67694220303,19,44,2954.5219602379825,67.14822636904506,1.0008375776738336,success
E01002842,0.0,,,0,0,0.0,,,error: Found no graph nodes within the requested polygon.
E01002843,0.0162632978533477,8131.648926673847,16263.297853347702,11,20,1099.880781302948,54.994039065147376,1.0058236639393268,success
E01002844,0.019706662181316042,14845.954194545373,19706.662181316042,20,32,2433.2727881463998,79.69994244075157,1.052369540546251,success
E01002845,0.023809548325749667,14542.244420292678,23809.548325749667,13,21,1685.799923157387,79.20324229997578,1.0011950258953828,success
E01002846,0.0013869479338400885,1386.9479338400884,1386.9479338400884,3,2,143.4070660353035,71.70353301765175,1.0001517033278327,success
E01002847,0.01087711589701,9298.54809426733,10877.11589701,9,11,782.8716128290928,66.92554729079447,1.0009632851599908,success
E01002848,0.0035574070767964146,3557.407076796415,3557.407076796415,7,7,289.59616513013304,41.37088073287615,1.0030794773588934,success
E01002849,0.011608995436204233,6846.607913832681,11608.995436204234,7,11,752.5892178959306,63.40752028308375,1.0238634172130008,success
E01002850,0.021335608304434546,17158.08789022291,21335.608304434547,13,19,1616.1127514517668,92.8340889567362,1.1322752565061256,success
E01002851,0.015894444043540276,14161.623980099013,15894.444043540278,15,20,942.3090591275878,52.473629039219325,1.000821806702455,success
E01002852,0.007298609978825991,3973.9180940682736,7298.609978825991,26,52,3746.9159732187236,63.75330896107504,1.0188165142008394,success
E01002853,0.0342856869529219,17142.84347646095,34285.6869529219,11,26,2185.997670782271,84.07683349162582,1.2358610963388237,success
E01002854,0.006719456148524441,3904.0207222762588,6719.456148524441,9,15,882.5429783250516,56.97329597850822,1.0438850559011361,success
E01002855,0.021347630136935712,11180.433575893767,21347.630136935713,23,43,2255.0723716873963,51.35013907919153,1.006271901103719,success
E01002856,0.029393270056442204,15184.953364390984,29393.270056442205,12,25,2238.4443532979467,88.95461980122901,1.0003172367279947,success
E01002857,0.039820468715629165,20061.270306646067,39820.46871562916,15,36,2419.4904895809113,64.15379918576154,1.0737420342128465,success
E01002858,0.007476955908764553,3738.4779543822765,7476.955908764553,4,6,430.31724357151234,71.71954059525206,1.000026087108288,success
E01002859,0.034646376531442556,20234.101957278785,34646.37653144256,37,82,4451.178849457798,55.30995432893794,1.008807010514682,success
E01002860,0.02031736213196915,11177.505231498575,20317.36213196915,23,44,2195.493441283096,50.32670101369643,1.0554748649876278,success
E01002861,0.025044594566894587,18085.192013117703,25044.594566894586,21,35,2184.553671447949,60.67342197192506,1.0030911485517304,success
E01002862,0.007192545344247562,5136.1017733359895,7192.545344247561,5,6,315.5710597614411,56.33628298744544,1.0000160804185902,success
E01002863,0.009413394514693571,6526.908991718589,9413.394514693571,10,16,1179.8814913990723,74.37157864741006,1.0132592201372215,success
E01002864,0.013063819638191,7377.448884872617,13063.819638191002,23,49,3895.9749277651304,75.867223191058,1.1143373071663703,success
E01002865,0.015201032964977343,11734.858369672684,15201.032964977343,16,25,1983.676418017583,80.59757611392541,1.0013320875275185,success
E01002866,0.01768559401329498,10552.328339347529,17685.59401329498,14,23,2754.952457260211,109.5850964592917,1.007803259085253,success
E01002867,0.014050996640215033,9551.123687691375,14050.996640215035,12,20,1469.443256271361,76.83459512113603,1.0103228151035692,success
E01002868,0.008549479217057333,4347.033639804186,8549.479217057333,10,19,2120.4854559158575,107.817346244798,1.208333630605114,success
E01002869,0.01818073475981021,11041.050225989926,18180.734759810206,19,32,1843.2996814366045,53.305940216826265,1.0239042386318604,success
E01002870,0.01576701190864953,8232.714736314867,15767.011908649532,15,31,2006.5822532030772,65.483314868425,1.0722492246846003,success
E01002871,0.04460166838507606,25970.052318147435,44601.66838507606,35,73,5820.559445323937,78.81665396036799,1.0249609952389414,success
E01002872,0.007639610824741977,3819.805412370987,7639.610824741976,6,10,742.59225819451,74.25922581945098,1.0037771282746768,success
E01002873,0.01750323562183834,10595.175471397899,17503.235621838343,22,37,2270.783471291592,59.76373108252305,1.0322508288789443,success
E01002874,0.02033344468458663,10166.722342293315,20333.44468458663,8,14,1680.1983354227514,120.01416681591081,1.0082036674048835,success
E01002875,0.02490447678520767,14145.456744182073,24904.476785207673,28,54,3959.1553229935844,70.27358580938983,1.0539714240687277,success
E01002876,0.015001284224259332,7799.839359953461,15001.28422425933,12,21,1913.5833363347406,82.91313820296001,1.0004552050510132,success
E01002877,0.0066859719144579804,6685.971914457981,6685.97191445798,10,10,1124.7670495607028,112.47670495607031,1.0611820350600512,success
E01002878,0.014954450671703706,7477.225335851852,14954.450671703706,8,16,1804.8469360091667,112.8029335005729,1.000247765731127,success
E01002879,0.0022712315028981258,1135.615751449063,2271.231502898126,4,6,192.98899649764934,32.16483274960822,1.0418551942023193,success
E01002880,0.010507961442073735,5253.980721036867,10507.961442073734,6,10,677.6369080854621,67.76369080854622,1.0007180483941758,success
E01002881,0.008222958901452032,4111.479450726016,8222.958901452032,5,8,482.3850391481382,60.29812989351727,1.0044974607547708,success
E01002882,0.012243212694165345,7017.913927998757,12243.212694165346,13,24,1447.144944308583,55.301054901143324,1.0067617158936806,success
E01002883,0.029500805538005027,15378.67852638189,29500.80553800503,24,50,3399.469054994774,65.63454392582466,1.0085091840744764,success
E01002884,0.018220304766658795,10447.591215796007,18220.304766658795,12,20,1401.3689558384172,61.81155576200899,1.0090630595494108,success
E01002885,0.018435662085906,11370.449066696947,18435.662085906002,11,18,977.1323475290325,60.2659863108186,1.1716186407136024,success
E01002886,0.024329979038311706,12164.98951915585,24329.979038311707,14,32,2998.456140717608,93.70175439742522,1.015612143821259,success
E01002887,0.025781644375646656,14751.09640186133,25781.644375646658,15,31,1902.209346218331,64.02109198254742,1.0336811136110382,success
E01002888,0.019453101897967857,12971.49995034023,19453.101897967856,12,21,1620.3570491799428,90.03903119244416,1.1549649982481498,success
E01002889,0.005346495723705282,4714.2739055346565,5346.495723705282,5,7,618.9385926375326,90.95820911450231,1.216884790275288,success
E01002890,0.025750188504957115,13471.822102982338,25750.188504957117,30,58,4041.916333463855,66.08201357084393,1.0142253037607245,success
E01002891,0.020317884919450864,10357.859885651738,20317.884919450866,11,21,2012.7015932087475,93.27778849535375,1.1740591717053332,success
E01002892,0.0292312039534538,19817.599753622926,29231.203953453798,17,33,2200.6039586987863,71.04392464458127,1.0013859683833952,success
E01002893,0.01117295558103125,7305.147690639674,11172.955581031249,10,17,1130.7236620053775,67.20858064444722,1.003886233133278,success
E01002894,0.004837876576188849,3532.0136240615498,4837.876576188849,8,11,477.3552873131769,43.563156060198686,1.0080683972066093,success
E01002895,0.007470103696761361,4345.451215806981,7470.103696761361,6,11,801.2968804373326,77.68737545165887,1.0001313771608404,success
E01002896,0.025223578275534016,16076.956867044702,25223.578275534015,18,35,2910.4755915351193,80.65536769253491,1.07764952195658,success
E01002897,0.0034608850911974996,2562.7127728334412,3460.8850911975,8,11,494.6768292814058,52.32825854075565,1.0005345164830206,success
E01002898,0.016229688436233302,9983.945693137266,16229.688436233304,12,22,2086.361194989533,106.95479947590245,1.0579888981799983,success
E01002899,0.02760545959123778,15087.258584787132,27605.45959123778,14,31,1962.4889138861197,67.03514936900372,1.1393246436654276,success
E01002900,0.03532319807499367,19622.204985485958,35323.19807499367,39,76,4627.456348823163,52.46069530435676,1.0188963311234946,success
E01002901,0.01035405878751743,5711.817719670829,10354.05878751743,19,45,3364.892884146314,80.70624113558874,1.2089396786015814,success
E01002902,0.018838811456874664,10977.730098317255,18838.81145687466,21,39,2615.8566160827204,58.62726525827554,1.0433364678207884,success
E01002903,0.01825403733473669,11370.160354509213,18254.03733473669,16,31,2005.1302438491184,73.46852510799874,1.4701749515968447,success
E01002904,0.005892432510987185,2946.216255493592,5892.432510987185,5,8,587.9016501243901,73.48770626554875,1.0619695451453561,success
E01002905,0.009652556527280936,4826.278263640467,9652.556527280934,6,10,1601.7713645081074,160.17713645081074,1.1051560957560225,success
E01002906,0.016786179197211364,8585.628161067927,16786.179197211364,18,42,3235.042565895795,75.21033775816146,1.085024348974127,success
E01002907,0.015401253861272092,7700.626930636046,15401.253861272093,3,4,788.5268800500569,197.13172001251422,1.13003685228593,success
E01002908,0.012093786981899468,6874.706772308701,12093.78698189947,13,20,1180.290152372922,51.610408372698885,1.0040364980891066,success
E01002909,0.017784015153789235,9674.36171893724,17784.015153789238,16,30,1771.9958047657858,50.73429035036043,1.003943069820949,success
E01002910,0.020538394932840577,10538.631494950267,20538.39493284058,17,37,2891.4533969698073,78.08728336707544,1.208726694107021,success
E01002911,0.008980015353986681,5704.517114864189,8980.015353986682,7,11,1092.7413661054231,99.16562467315778,1.0565355074386669,success
E01002912,0.015114444560515387,8459.708108181985,15114.444560515387,16,26,1698.1583875067286,63.365099622635654,1.000141859268567,success
E01002913,0.008829787764550394,5730.483003252945,8829.787764550394,8,16,958.7389817132649,62.2216250918422,1.0087323975821438,success
