lsoa_code,lsoa_name,borough,imd_score,imd_quintile,n_images,mean_gvi,median_gvi,std_gvi,min_gvi,max_gvi,q25_gvi,q75_gvi,status,data_source
E01001825,Hackney 001E,Hackney,26.92,Q3,80,13.255615234375,8.8348388671875,11.1365494563021,0.40283203125,34.991455078125,2.70843505859375,25.79803466796875,completed,measured
E01001826,Hackney 004E,Hackney,34.25,Q5_Most,80,19.291305541992188,17.889404296875,13.067985739764678,0.78125,55.96923828125,8.416748046875,28.0517578125,completed,measured
E01001827,Hackney 029D,Hackney,36.874,Q5_Most,80,4.069366455078125,1.953125,6.8111229491682685,0.0,35.51025390625,0.3082275390625,4.3365478515625,completed,measured
E01001828,Hackney 028B,Hackney,34.2,Q5_Most,80,4.739303588867188,4.608154296875,2.5573346253470057,0.2685546875,13.458251953125,2.97698974609375,6.2713623046875,completed,measured
E01001829,Hackney 009C,Hackney,16.477,Q2,80,6.274261474609375,0.7598876953125,9.053816806508337,0.0,30.74951171875,0.0,8.87451171875,completed,measured
E01001831,Hackney 009D,Hackney,29.178,Q4,80,1.6629791259765625,0.0,4.11385747705173,0.0,30.133056640625,0.0,1.74713134765625,completed,measured
E01001832,Hackney 009E,Hackney,28.103,Q4,80,4.3190765380859375,1.9500732421875,7.423716256714008,0.0,49.053955078125,0.0,5.4168701171875,completed,measured
E01001833,Hackney 014D,Hackney,31.832,Q4,80,9.934921264648438,7.427978515625,10.3721915912097,0.0,49.053955078125,0.50201416015625,16.14227294921875,completed,measured
E01001834,Hackney 014E,Hackney,30.766,Q4,80,9.875335693359377,5.6640625,11.318155455336283,0.0,57.8125,1.4923095703125,14.00604248046875,completed,measured
E01001837,Hackney 023B,Hackney,17.083,Q2,80,21.823272705078125,16.644287109375,21.224371763151467,0.06103515625,80.9814453125,5.224609375,31.7352294921875,completed,measured
E01001838,Hackney 019E,Hackney,46.392,Q5_Most,80,21.252212524414062,18.829345703125,15.656505038814055,0.274658203125,67.626953125,8.0413818359375,29.11224365234375,completed,measured
E01001839,Hackney 023C,Hackney,38.772,Q5_Most,80,14.08782958984375,8.3221435546875,15.193743505230351,0.006103515625,52.191162109375,1.10015869140625,21.026611328125,completed,measured
E01001840,Hackney 022B,Hackney,40.008,Q5_Most,80,8.82354736328125,8.0169677734375,5.691697604446178,0.042724609375,34.85107421875,4.547119140625,11.5936279296875,completed,measured
E01001841,Hackney 022C,Hackney,31.696,Q4,80,36.96319580078125,36.224365234375,26.44361101527093,0.0,98.284912109375,16.67938232421875,56.38885498046875,completed,measured
E01001842,Hackney 023D,Hackney,39.524,Q5_Most,80,13.389434814453123,3.826904296875,17.699066388532678,0.0,58.636474609375,0.6561279296875,24.505615234375,completed,measured
E01001843,Hackney 023E,Hackney,32.022,Q4,80,14.34417724609375,13.092041015625,7.324835058349242,3.033447265625,36.553955078125,8.55255126953125,18.99261474609375,completed,measured
E01001844,Hackney 022D,Hackney,26.949,Q3,80,10.613632202148438,9.149169921875,7.553901604842594,0.0244140625,29.095458984375,4.55474853515625,15.44647216796875,completed,measured
E01001845,Hackney 022E,Hackney,50.985,Q5_Most,80,18.17489624023437,16.0186767578125,10.681873274315208,2.24609375,45.2392578125,9.79766845703125,24.6612548828125,completed,measured
E01001846,Hackney 018A,Hackney,46.735,Q5_Most,80,30.68206787109375,25.482177734375,20.56274948278569,0.01220703125,75.982666015625,13.7451171875,49.993896484375,completed,measured
E01001847,Hackney 018B,Hackney,56.261,Q5_Most,80,17.539901733398438,11.279296875,16.537708809315546,0.0,60.443115234375,4.62188720703125,28.06854248046875,completed,measured
E01001848,Hackney 018C,Hackney,39.884,Q5_Most,80,10.441970825195312,6.62841796875,12.781113383593276,0.0,49.908447265625,0.34332275390625,14.87579345703125,completed,measured
E01001849,Hackney 018D,Hackney,34.104,Q5_Most,80,24.697799682617188,20.135498046875,18.772124633137896,0.201416015625,72.83935546875,10.41259765625,35.63079833984375,completed,measured
E01001850,Hackney 019F,Hackney,42.961,Q5_Most,80,14.668731689453123,11.56005859375,14.766616837647703,0.0,86.7919921875,5.94482421875,17.8802490234375,completed,measured
E01033698,Hackney 021F,Hackney,34.433,Q5_Most,80,17.923202514648438,17.1478271484375,10.388543538212849,0.8056640625,41.1376953125,10.5987548828125,24.74822998046875,completed,measured
E01033699,Hackney 021G,Hackney,33.618,Q4,80,2.4747467041015625,0.0244140625,6.217956725980604,0.0,43.310546875,0.0,1.14593505859375,completed,measured
E01033700,Hackney 021H,Hackney,30.151,Q4,80,5.658950805664063,1.7547607421875,8.206934523645103,0.0,30.8837890625,0.0274658203125,7.7911376953125,completed,measured
E01033701,Hackney 002F,Hackney,47.473,Q5_Most,80,25.25184631347656,20.355224609375,21.115423669544143,0.0,80.499267578125,6.9549560546875,41.24603271484375,completed,measured
E01033702,Hackney 028C,Hackney,35.791,Q5_Most,80,32.46864318847656,37.9730224609375,19.988972134000992,1.654052734375,59.039306640625,9.20562744140625,49.57122802734375,completed,measured
E01033703,Hackney 010F,Hackney,34.171,Q5_Most,80,8.802642822265625,8.89892578125,5.996320249196763,0.0,22.381591796875,4.290771484375,13.27362060546875,completed,measured
E01033704,Hackney 023F,Hackney,26.61,Q3,80,19.226531982421875,9.66796875,22.368306481887064,0.0,85.980224609375,1.1383056640625,38.45672607421875,completed,measured
E01033705,Hackney 028D,Hackney,31.723,Q4,80,34.214630126953125,31.622314453125,15.738386790284329,1.94091796875,76.13525390625,22.94464111328125,42.18597412109375,completed,measured
E01033706,Hackney 027F,Hackney,32.488,Q4,80,6.440200805664063,2.801513671875,7.294837093482984,0.0,33.770751953125,0.1129150390625,13.30108642578125,completed,measured
E01033707,Hackney 021I,Hackney,32.543,Q4,80,15.772476196289062,6.7779541015625,18.76373960937396,0.0,80.5908203125,1.18408203125,27.30560302734375,completed,measured
E01033708,Hackney 027G,Hackney,20.118,Q2,80,3.746795654296875,0.2166748046875,7.073952121057057,0.0,30.328369140625,0.0,3.67431640625,completed,measured
E01033709,Hackney 027H,Hackney,33.721,Q4,80,12.069854736328123,10.1409912109375,10.250682232003616,0.0,33.94775390625,2.78167724609375,19.38629150390625,completed,measured
E01033710,Hackney 028E,Hackney,24.65,Q3,66,54.06309185606061,54.1595458984375,7.514064380099431,38.519287109375,68.8720703125,47.747802734375,59.36431884765625,completed,measured
E01033711,Hackney 027I,Hackney,22.212,Q3,80,6.39373779296875,1.6845703125,8.767458797202812,0.0,32.757568359375,0.189208984375,9.69696044921875,completed,measured
E01033712,Hackney 023G,Hackney,33.44,Q4,80,13.118896484375,5.792236328125,16.376166196829917,0.0,64.35546875,0.811767578125,22.39532470703125,completed,measured
E01033713,Hackney 010G,Hackney,34.988,Q5_Most,80,19.8223876953125,17.1356201171875,15.228249602216083,0.0,59.954833984375,3.94287109375,33.19244384765625,completed,measured
E01001852,Hammersmith and Fulham 007A,Hammersmith and Fulham,16.762,Q2,80,14.617462158203123,11.43798828125,13.20791578613347,0.0,60.064697265625,3.643798828125,21.8719482421875,completed,measured
E01001853,Hammersmith and Fulham 007B,Hammersmith and Fulham,20.791,Q2,80,8.203887939453125,5.2459716796875,8.289116538316126,0.0,33.172607421875,1.34124755859375,13.714599609375,completed,measured
E01001854,Hammersmith and Fulham 007C,Hammersmith and Fulham,19.308,Q2,80,15.937042236328123,16.9158935546875,10.015934851533734,0.0,42.913818359375,7.47833251953125,24.81842041015625,completed,measured
E01001855,Hammersmith and Fulham 010B,Hammersmith and Fulham,18.446,Q2,80,12.508773803710938,7.4432373046875,14.035159555469496,0.0,53.22265625,0.62713623046875,17.9290771484375,completed,measured
E01001856,Hammersmith and Fulham 010C,Hammersmith and Fulham,31.549,Q4,80,21.21795654296875,19.15283203125,12.861838750615991,0.0,61.9384765625,11.36322021484375,29.49371337890625,completed,measured
E01001857,Hammersmith and Fulham 007D,Hammersmith and Fulham,39.967,Q5_Most,80,18.894119262695312,16.5863037109375,15.60368790610054,0.0,62.823486328125,7.01446533203125,31.18743896484375,completed,measured
E01001858,Hammersmith and Fulham 006A,Hammersmith and Fulham,30.675,Q4,80,15.876617431640623,9.1217041015625,16.629122605164135,0.0,77.13623046875,3.7261962890625,24.20806884765625,completed,measured
E01001859,Hammersmith and Fulham 008A,Hammersmith and Fulham,20.236,Q2,8,11.935153622087135,11.935153622087135,8.0,0.0,26.935153622087135,6.935153622087135,16.935153622087135,insufficient,predicted
E01001860,Hammersmith and Fulham 006B,Hammersmith and Fulham,31.87,Q4,80,5.95703125,1.6387939453125,10.612171928043637,0.0,48.3642578125,0.15106201171875,5.23223876953125,completed,measured
E01001861,Hammersmith and Fulham 006C,Hammersmith and Fulham,30.192,Q4,80,4.74700927734375,1.67236328125,6.533129859878443,0.0,33.92333984375,0.0823974609375,7.9681396484375,completed,measured
E01001862,Hammersmith and Fulham 005A,Hammersmith and Fulham,32.679,Q4,80,5.99212646484375,3.64990234375,7.395018341124808,0.0,37.445068359375,0.19989013671875,8.98895263671875,completed,measured
E01001863,Hammersmith and Fulham 006D,Hammersmith and Fulham,18.964,Q2,80,18.74595642089844,18.26171875,12.339021712104705,0.286865234375,49.3896484375,7.59124755859375,26.97601318359375,completed,measured
E01001864,Hammersmith and Fulham 006E,Hammersmith and Fulham,28.795,Q4,80,3.963699340820313,1.2359619140625,5.896031136240789,0.0,28.900146484375,0.0823974609375,5.078125,completed,measured
E01001865,Hammersmith and Fulham 008B,Hammersmith and Fulham,13.639,Q1_Least,80,2.1184539794921875,0.1708984375,3.91205704037322,0.0,17.669677734375,0.0,2.728271484375,completed,measured
E01001867,Hammersmith and Fulham 012B,Hammersmith and Fulham,13.678,Q1_Least,80,18.380889892578125,17.66357421875,11.66657707031916,0.0,50.750732421875,10.8795166015625,25.8331298828125,completed,measured
E01001868,Hammersmith and Fulham 012C,Hammersmith and Fulham,35.865,Q5_Most,80,22.1484375,12.408447265625,24.837628036134458,0.0,91.29638671875,1.409912109375,39.90631103515625,completed,measured
E01001869,Hammersmith and Fulham 010D,Hammersmith and Fulham,14.292,Q1_Least,80,21.50253295898437,22.686767578125,14.28269644640825,0.0,48.25439453125,8.123779296875,33.19091796875,completed,measured
E01001870,Hammersmith and Fulham 012D,Hammersmith and Fulham,16.892,Q2,80,18.519515991210938,6.2774658203125,23.279634034870483,0.0,83.160400390625,1.6510009765625,27.05230712890625,completed,measured
E01001871,Hammersmith and Fulham 012E,Hammersmith and Fulham,12.278,Q1_Least,80,15.957412719726562,14.642333984375,13.61324668588964,0.0,62.80517578125,5.6549072265625,21.6583251953125,completed,measured
E01001872,Hammersmith and Fulham 012F,Hammersmith and Fulham,15.605,Q2,80,24.43450927734375,18.9788818359375,21.75138309816293,0.0,83.8623046875,6.16912841796875,40.49072265625,completed,measured
E01001873,Hammersmith and Fulham 010E,Hammersmith and Fulham,22.705,Q3,80,9.9981689453125,5.2032470703125,11.889302509139808,0.0,52.62451171875,1.165771484375,14.47906494140625,completed,measured
E01001874,Hammersmith and Fulham 001A,Hammersmith and Fulham,23.89,Q3,80,13.826828002929688,8.489990234375,14.334196318023247,0.0,59.2041015625,1.56402587890625,21.5850830078125,completed,measured
E01001875,Hammersmith and Fulham 001B,Hammersmith and Fulham,33.544,Q4,80,11.410598754882812,7.28759765625,11.661871203857196,0.0244140625,48.046875,2.9998779296875,14.50347900390625,completed,measured
E01001876,Hammersmith and Fulham 001C,Hammersmith and Fulham,37.345,Q5_Most,80,18.292770385742188,11.724853515625,17.439040987829046,0.0,73.18115234375,3.6285400390625,28.34320068359375,completed,measured
E01001877,Hammersmith and Fulham 001D,Hammersmith and Fulham,33.33,Q4,80,11.816864013671877,4.4921875,15.527786295810168,0.0,66.912841796875,0.43792724609375,18.28460693359375,completed,measured
E01001878,Hammersmith and Fulham 001E,Hammersmith and Fulham,34.751,Q5_Most,51,19.30518056832108,13.4521484375,20.40143920496811,0.0,73.18115234375,2.4017333984375,28.2135009765625,completed,measured
E01001879,Hammersmith and Fulham 019A,Hammersmith and Fulham,22.554,Q3,0,14.618421573874121,14.618421573874121,8.0,0.0,29.618421573874123,9.618421573874121,19.618421573874123,no_data,predicted
E01001880,Hammersmith and Fulham 017A,Hammersmith and Fulham,21.14,Q3,35,21.008823939732142,3.045654296875,29.120964442967903,0.0,85.638427734375,0.0,40.7470703125,completed,measured
E01001881,Hammersmith and Fulham 017B,Hammersmith and Fulham,14.937,Q2,14,12.309290227834744,12.309290227834744,8.0,0.0,27.309290227834744,7.309290227834744,17.309290227834744,insufficient,predicted
E01001882,Hammersmith and Fulham 017C,Hammersmith and Fulham,13.532,Q1_Least,13,12.518590845859116,12.518590845859116,8.0,0.0,27.518590845859116,7.518590845859116,17.518590845859116,insufficient,predicted
E01001883,Hammersmith and Fulham 017D,Hammersmith and Fulham,23.378,Q3,19,14.417998087013927,14.417998087013927,8.0,0.0,29.417998087013927,9.417998087013927,19.417998087013927,insufficient,predicted
E01001884,Hammersmith and Fulham 017E,Hammersmith and Fulham,25.958,Q3,12,13.16171530129388,13.16171530129388,8.0,0.0,28.16171530129388,8.16171530129388,18.16171530129388,insufficient,predicted
E01001885,Hammersmith and Fulham 015A,Hammersmith and Fulham,50.627,Q5_Most,3,15.195007837724376,15.195007837724376,8.0,0.19500783772437558,30.195007837724376,10.195007837724376,20.195007837724376,insufficient,predicted
E01001886,Hammersmith and Fulham 016A,Hammersmith and Fulham,25.873,Q3,80,19.46807861328125,20.5780029296875,11.31798245342992,0.09765625,53.253173828125,10.430908203125,27.1575927734375,completed,measured
E01001887,Hammersmith and Fulham 016B,Hammersmith and Fulham,23.246,Q3,80,12.347259521484377,9.8541259765625,11.697624356418329,0.0,56.1279296875,1.4434814453125,18.97430419921875,completed,measured
E01001889,Hammersmith and Fulham 014A,Hammersmith and Fulham,19.908,Q2,80,13.061676025390623,11.968994140625,10.84136445208432,0.0,40.545654296875,3.21044921875,19.7479248046875,completed,measured
E01001891,Hammersmith and Fulham 018B,Hammersmith and Fulham,11.44,Q1_Least,80,8.763656616210938,2.838134765625,11.53249055418899,0.0,48.919677734375,0.3173828125,13.96636962890625,completed,measured
E01001892,Hammersmith and Fulham 016D,Hammersmith and Fulham,28.411,Q4,80,11.108551025390623,9.613037109375,8.369147100134517,0.0,41.412353515625,4.18853759765625,17.388916015625,completed,measured
E01001893,Hammersmith and Fulham 013A,Hammersmith and Fulham,33.791,Q4,80,10.137939453125,4.8004150390625,12.398762073126385,0.0,59.27734375,1.3946533203125,12.8753662109375,completed,measured
E01001894,Hammersmith and Fulham 013B,Hammersmith and Fulham,30.447,Q4,80,14.145126342773438,9.5062255859375,16.661169639116235,0.0,72.7783203125,0.1708984375,22.67608642578125,completed,measured
E01001895,Hammersmith and Fulham 009A,Hammersmith and Fulham,19.524,Q2,80,9.82452392578125,4.6173095703125,14.451270986542715,0.0,79.998779296875,1.33514404296875,10.06011962890625,completed,measured
E01001896,Hammersmith and Fulham 009B,Hammersmith and Fulham,22.043,Q3,80,8.624267578125,5.938720703125,9.421063496941017,0.0,56.14013671875,3.1219482421875,10.9344482421875,completed,measured
E01001897,Hammersmith and Fulham 009C,Hammersmith and Fulham,15.457,Q2,80,15.380325317382812,12.92724609375,14.03072363789543,0.0,56.99462890625,3.118896484375,24.462890625,completed,measured
E01001898,Hammersmith and Fulham 013C,Hammersmith and Fulham,22.222,Q3,80,9.934921264648438,2.691650390625,13.279712522927476,0.0,49.4873046875,0.0,14.64996337890625,completed,measured
E01001899,Hammersmith and Fulham 013D,Hammersmith and Fulham,43.244,Q5_Most,80,9.430160522460938,3.802490234375,11.609293550237942,0.0,48.81591796875,0.30975341796875,14.2181396484375,completed,measured
E01001900,Hammersmith and Fulham 013E,Hammersmith and Fulham,36.348,Q5_Most,80,4.826507568359375,0.5615234375,8.10796371661664,0.0,48.919677734375,0.0213623046875,6.4300537109375,completed,measured
E01001901,Hammersmith and Fulham 019B,Hammersmith and Fulham,10.834,Q1_Least,16,8.847435330331686,8.847435330331686,8.0,0.0,23.847435330331685,3.8474353303316864,13.847435330331686,insufficient,predicted
E01001902,Hammersmith and Fulham 019C,Hammersmith and Fulham,15.69,Q2,12,14.656967362261861,14.656967362261861,8.0,0.0,29.65696736226186,9.656967362261861,19.65696736226186,insufficient,predicted
E01001903,Hammersmith and Fulham 019D,Hammersmith and Fulham,25.552,Q3,80,16.508941650390625,16.2811279296875,10.286529360573242,0.738525390625,42.1630859375,7.58209228515625,22.69439697265625,completed,measured
E01001904,Hammersmith and Fulham 022A,Hammersmith and Fulham,9.473,Q1_Least,80,12.232208251953123,10.3118896484375,11.1543668999158,0.0,42.1630859375,1.71051025390625,18.75457763671875,completed,measured
E01001905,Hammersmith and Fulham 022B,Hammersmith and Fulham,7.147,Q1_Least,80,8.315582275390625,4.815673828125,8.49052810199251,0.0,32.75146484375,1.53350830078125,13.27667236328125,completed,measured
E01001906,Hammersmith and Fulham 022C,Hammersmith and Fulham,9.619,Q1_Least,80,9.21478271484375,8.53271484375,8.379398517108656,0.0,37.884521484375,2.18963623046875,13.49639892578125,completed,measured
E01001907,Hammersmith and Fulham 022D,Hammersmith and Fulham,11.551,Q1_Least,80,8.886642456054688,2.0233154296875,10.98649764433518,0.0,36.309814453125,0.1007080078125,16.387939453125,completed,measured
E01001908,Hammersmith and Fulham 015B,Hammersmith and Fulham,17.008,Q2,36,4.926215277777778,0.433349609375,7.312179387706839,0.0,30.70068359375,0.02899169921875,8.83941650390625,completed,measured
