lsoa_code,image_id,gvi,method,model,vegetation_pixels,total_pixels,timestamp
E01002732,760243533185320,15.695730845133463,deeplearning,segformer,493745,3145728,2025-08-02T00:57:47.646519
E01003066,2965329777125183,2.477518717447917,deeplearning,segformer,77936,3145728,2025-08-02T00:57:49.759312
E01003066,2822463138006148,24.234040578206383,deeplearning,segformer,762337,3145728,2025-08-02T00:57:51.427507
E01003066,141382424626292,40.273380279541016,deeplearning,segformer,1266891,3145728,2025-08-02T00:57:53.209578
E01003066,323976752402628,25.028737386067707,deeplearning,segformer,787336,3145728,2025-08-02T00:57:55.020293
E01003066,362223095231137,1.2294451395670571,deeplearning,segformer,38675,3145728,2025-08-02T00:57:56.912521
E01003066,927303291354216,25.812276204427082,deeplearning,segformer,811984,3145728,2025-08-02T00:57:58.721542
E01003066,4070423276358896,1.2646357218424478,deeplearning,segformer,39782,3145728,2025-08-02T00:58:00.300335
E01003066,258479042638502,8.490975697835285,deeplearning,segformer,267103,3145728,2025-08-02T00:58:01.890165
E01003066,290523786008627,4.172770182291666,deeplearning,segformer,131264,3145728,2025-08-02T00:58:03.446428
E01003066,190980772738532,92.25187301635742,deeplearning,segformer,2901993,3145728,2025-08-02T00:58:04.992741
E01003066,4177456725617964,97.05289204915366,deeplearning,segformer,3053020,3145728,2025-08-02T00:58:06.572546
E01003066,938016120371878,0.15023549397786456,deeplearning,segformer,4726,3145728,2025-08-02T00:58:08.146741
E01003066,1003295483540563,0.7433255513509114,color_threshold,hsv_rgb,23383,3145728,2025-08-02T00:58:09.743287
E01003066,3982001858563861,2.1137555440266924,deeplearning,segformer,66493,3145728,2025-08-02T00:58:11.283925
E01003066,179518494028027,20.812924702962242,deeplearning,segformer,654718,3145728,2025-08-02T00:58:12.836101
E01003066,144519120900762,1.164372762044271,deeplearning,segformer,36628,3145728,2025-08-02T00:58:14.386650
E01003066,297509408547089,12.791061401367188,deeplearning,segformer,402372,3145728,2025-08-02T00:58:15.944689
E01003066,2052320258243756,0.673993428548177,deeplearning,segformer,21202,3145728,2025-08-02T00:58:17.491135
E01003066,3870274619688615,28.925927480061848,deeplearning,segformer,909931,3145728,2025-08-02T00:58:19.137432
E01003066,1198329380625560,94.4756825764974,deeplearning,segformer,2971948,3145728,2025-08-02T00:58:20.749058
E01003066,4683489488333978,2.215862274169922,deeplearning,segformer,69705,3145728,2025-08-02T00:58:22.382688
E01003066,759113158113934,3.8624445597330728,color_threshold,hsv_rgb,121502,3145728,2025-08-02T00:58:23.974301
E01003066,179734480582286,0.23860931396484375,color_threshold,hsv_rgb,7506,3145728,2025-08-02T00:58:25.548377
E01003066,2979124055652502,71.71948750813803,deeplearning,segformer,2256100,3145728,2025-08-02T00:58:27.107562
E01003066,2819422588274529,27.675914764404297,deeplearning,segformer,870609,3145728,2025-08-02T00:58:28.666094
E01003066,249508026865580,0.9369214375813802,deeplearning,segformer,29473,3145728,2025-08-02T00:58:30.216296
E01003066,238233388092834,12.935447692871094,color_threshold,hsv_rgb,406914,3145728,2025-08-02T00:58:31.806285
E01003066,207737130895019,7.2093963623046875,deeplearning,segformer,226788,3145728,2025-08-02T00:58:33.364371
E01003066,1936715203142786,26.59619649251302,deeplearning,segformer,836644,3145728,2025-08-02T00:58:34.927399
E01003066,480009933316969,97.31454849243164,deeplearning,segformer,3061251,3145728,2025-08-02T00:58:36.518834
E01003066,772081570150557,49.04696146647136,deeplearning,segformer,1542884,3145728,2025-08-02T00:58:38.081515
E01003066,146573334151576,53.48761876424154,deeplearning,segformer,1682575,3145728,2025-08-02T00:58:39.651667
E01003066,157742486296472,47.95595804850261,deeplearning,segformer,1508564,3145728,2025-08-02T00:58:41.223752
E01003066,487006272358100,7.791614532470703,deeplearning,segformer,245103,3145728,2025-08-02T00:58:42.757426
E01003066,1182523088872745,2.649911244710286,deeplearning,segformer,83359,3145728,2025-08-02T00:58:44.324670
E01003066,521559542192847,23.221429189046226,deeplearning,segformer,730483,3145728,2025-08-02T00:58:45.866738
E01003066,5356316494443760,33.55309168497722,deeplearning,segformer,1055489,3145728,2025-08-02T00:58:47.425338
E01003066,234044878173062,1.4052391052246094,deeplearning,segformer,44205,3145728,2025-08-02T00:58:48.968781
E01003066,918273432297405,9.818172454833984,deeplearning,segformer,308853,3145728,2025-08-02T00:58:50.527263
E01003066,980298832709302,4.3073972066243496,deeplearning,segformer,135499,3145728,2025-08-02T00:58:52.122583
E01003066,211004420525912,69.40507888793945,deeplearning,segformer,2183295,3145728,2025-08-02T00:58:53.682524
E01003066,1158517471302911,25.069109598795574,deeplearning,segformer,788606,3145728,2025-08-02T00:58:55.227297
E01003066,973494166789564,68.36369832356772,deeplearning,segformer,2150536,3145728,2025-08-02T00:58:56.769432
E01003066,287454622868051,24.695491790771484,deeplearning,segformer,776853,3145728,2025-08-02T00:58:58.331923
E01003066,256590676217096,0.5855242411295574,deeplearning,segformer,18419,3145728,2025-08-02T00:58:59.893134
E01003066,580099629562505,44.87438201904297,deeplearning,segformer,1411626,3145728,2025-08-02T00:59:01.448816
E01003066,849009142640294,53.95355224609375,deeplearning,segformer,1697232,3145728,2025-08-02T00:59:03.021856
E01003066,218136633008484,40.327485402425125,deeplearning,segformer,1268593,3145728,2025-08-02T00:59:04.559239
E01003066,253239739877046,9.072685241699219,deeplearning,segformer,285402,3145728,2025-08-02T00:59:06.105820
E01003066,962071164607104,14.757410685221354,deeplearning,segformer,464228,3145728,2025-08-02T00:59:07.662145
E01003066,531637001332469,26.215394337972004,deeplearning,segformer,824665,3145728,2025-08-02T00:59:09.218988
E01003066,210351310653027,41.74458185831706,deeplearning,segformer,1313171,3145728,2025-08-02T00:59:10.768303
E01003066,511681463189128,17.52786636352539,deeplearning,segformer,551379,3145728,2025-08-02T00:59:12.306127
E01003066,944658339618243,0.4103660583496094,deeplearning,segformer,12909,3145728,2025-08-02T00:59:13.854491
E01003066,207955334203214,11.717605590820312,deeplearning,segformer,368604,3145728,2025-08-02T00:59:15.406728
E01003066,934459927366523,7.678159077962239,deeplearning,segformer,241534,3145728,2025-08-02T00:59:16.941512
E01003066,949560132490129,29.205036163330078,deeplearning,segformer,918711,3145728,2025-08-02T00:59:18.497393
E01003066,3854560544581091,3.7454922993977866,deeplearning,segformer,117823,3145728,2025-08-02T00:59:20.026345
E01003066,2976919832579146,30.01394271850586,deeplearning,segformer,944157,3145728,2025-08-02T00:59:21.582848
E01003066,329961221827975,36.918576558430985,deeplearning,segformer,1161358,3145728,2025-08-02T00:59:23.170222
E01003066,461806121552834,0.42959849039713544,color_threshold,hsv_rgb,13514,3145728,2025-08-02T00:59:24.752670
E01003066,291163025886082,2.232901255289714,color_threshold,hsv_rgb,70241,3145728,2025-08-02T00:59:26.322112
E01003066,909399473229112,0.9838740030924479,deeplearning,segformer,30950,3145728,2025-08-02T00:59:27.868795
E01003066,528113754868235,0.11847813924153645,deeplearning,segformer,3727,3145728,2025-08-02T00:59:29.402054
E01003066,298211948503164,1.7623583475748699,color_threshold,hsv_rgb,55439,3145728,2025-08-02T00:59:30.996176
E01003066,446870746402871,23.576386769612633,deeplearning,segformer,741649,3145728,2025-08-02T00:59:32.532128
E01003066,466534777894389,0.19588470458984375,color_threshold,hsv_rgb,6162,3145728,2025-08-02T00:59:34.114930
E01003066,765033680846551,40.78264236450195,deeplearning,segformer,1282911,3145728,2025-08-02T00:59:35.701091
E01003066,327611882063715,35.84486643473308,deeplearning,segformer,1127582,3145728,2025-08-02T00:59:37.268374
E01003066,2242583449207226,2.978038787841797,deeplearning,segformer,93681,3145728,2025-08-02T00:59:38.823970
E01003066,180904017231794,0.790564219156901,deeplearning,segformer,24869,3145728,2025-08-02T00:59:40.375852
E01003066,1255768781485734,18.301804860432945,deeplearning,segformer,575725,3145728,2025-08-02T00:59:41.958981
E01003066,314237506731772,58.69604746500651,deeplearning,segformer,1846418,3145728,2025-08-02T00:59:43.624567
E01003066,617269469156599,12.569808959960938,deeplearning,segformer,395412,3145728,2025-08-02T00:59:45.176014
E01003066,453233595768976,6.0726165771484375,deeplearning,segformer,191028,3145728,2025-08-02T00:59:46.706996
E01003066,172739998071734,59.009710947672524,deeplearning,segformer,1856285,3145728,2025-08-02T00:59:48.245554
E01003066,174389457896259,0.6865501403808594,color_threshold,hsv_rgb,21597,3145728,2025-08-02T00:59:49.838217
E01003066,931293034352196,28.354803721110027,deeplearning,segformer,891965,3145728,2025-08-02T00:59:51.393410
E01003066,382418556298225,45.090579986572266,deeplearning,segformer,1418427,3145728,2025-08-02T00:59:52.978410
E01003066,136399451803546,33.99991989135742,deeplearning,segformer,1069545,3145728,2025-08-02T00:59:54.527181
E01003066,1121260075044533,2.5643348693847656,deeplearning,segformer,80667,3145728,2025-08-02T00:59:56.077780
E01003066,194739652478506,0.5575497945149739,color_threshold,hsv_rgb,17539,3145728,2025-08-02T00:59:57.654705
E01003066,303794671311028,3.454462687174479,deeplearning,segformer,108668,3145728,2025-08-02T00:59:59.198860
E01003066,783359405642780,0.5687395731608074,color_threshold,hsv_rgb,17891,3145728,2025-08-02T01:00:00.804421
E01003066,1138743083219300,4.659843444824219,deeplearning,segformer,146586,3145728,2025-08-02T01:00:02.364966
E01003066,1137608856708957,1.2500127156575522,deeplearning,segformer,39322,3145728,2025-08-02T01:00:03.954981
E01003066,296665811933708,1.0741233825683594,color_threshold,hsv_rgb,33789,3145728,2025-08-02T01:00:05.556414
E01003066,210065097341201,0.24356842041015625,color_threshold,hsv_rgb,7662,3145728,2025-08-02T01:00:07.138481
E01003066,213586296942713,0.02040863037109375,color_threshold,hsv_rgb,642,3145728,2025-08-02T01:00:08.703053
E01003066,475889803462362,12.1337890625,deeplearning,segformer,381696,3145728,2025-08-02T01:00:10.260526
E01003066,298504858518495,43.79679361979167,deeplearning,segformer,1377728,3145728,2025-08-02T01:00:11.811519
E01003066,740450446629941,0.2045313517252604,color_threshold,hsv_rgb,6434,3145728,2025-08-02T01:00:13.383060
E01003066,1640078533046730,3.615442911783854,deeplearning,segformer,113732,3145728,2025-08-02T01:00:14.936879
E01003066,122738636485276,28.03961435953776,deeplearning,segformer,882050,3145728,2025-08-02T01:00:16.492913
E01003066,463702168227897,9.336407979329426,deeplearning,segformer,293698,3145728,2025-08-02T01:00:18.043955
E01003066,368474457860240,5.724461873372396,deeplearning,segformer,180076,3145728,2025-08-02T01:00:19.609197
E01003066,116391400490842,0.9659131368001302,color_threshold,hsv_rgb,30385,3145728,2025-08-02T01:00:21.195113
E01003066,803325727287877,4.554398854573568,deeplearning,segformer,143269,3145728,2025-08-02T01:00:22.750560
E01003066,495166778193498,0.5010604858398438,deeplearning,segformer,15762,3145728,2025-08-02T01:00:24.312257
E01003066,1128223961013017,13.967037200927734,deeplearning,segformer,439365,3145728,2025-08-02T01:00:25.873079
E01004757,497334013438472,4.831523878692441,deeplearning,segformer,113891,2357248,2025-08-02T01:00:27.907679
E01004757,718670384282902,33.39133262634277,deeplearning,segformer,700267,2097152,2025-08-02T01:00:29.217831
E01004757,2820315664843196,16.93878173828125,deeplearning,segformer,355232,2097152,2025-08-02T01:00:30.543685
E01004757,731614026231808,16.135215759277344,deeplearning,segformer,338380,2097152,2025-08-02T01:00:31.970504
E01004757,1459378135416184,8.776473999023438,deeplearning,segformer,184056,2097152,2025-08-02T01:00:33.428774
E01004757,1076770893971023,44.14205551147461,deeplearning,segformer,925726,2097152,2025-08-02T01:00:34.881072
E01004757,2194450707649890,17.36741065979004,deeplearning,segformer,364221,2097152,2025-08-02T01:00:36.140684
E01004757,1958621684949012,18.67833137512207,deeplearning,segformer,391713,2097152,2025-08-02T01:00:37.389590
E01004757,4161831450714946,0.41654505592962643,deeplearning,segformer,9819,2357248,2025-08-02T01:00:38.683392
E01004757,748852651375739,18.47219467163086,deeplearning,segformer,387390,2097152,2025-08-02T01:00:39.903119
E01004757,1369833774317202,38.134098052978516,deeplearning,segformer,799730,2097152,2025-08-02T01:00:41.135385
E01004757,1716954456372815,29.418087005615234,deeplearning,segformer,616942,2097152,2025-08-02T01:00:42.376488
E01004757,2217435318686092,27.44302749633789,deeplearning,segformer,575522,2097152,2025-08-02T01:00:43.608154
E01004757,677708438764790,17.278528213500977,deeplearning,segformer,362357,2097152,2025-08-02T01:00:44.843158
E01004757,1235245921038435,39.55988883972168,deeplearning,segformer,829631,2097152,2025-08-02T01:00:46.085707
E01004757,2458573287832737,14.356660842895508,deeplearning,segformer,301081,2097152,2025-08-02T01:00:47.318260
E01004757,1288202569586224,45.30940055847168,deeplearning,segformer,950207,2097152,2025-08-02T01:00:48.559414
E01004757,742359338400590,1.3517881869026933,deeplearning,segformer,31865,2357248,2025-08-02T01:00:49.848200
E01004757,1233346338230025,11.082983016967773,deeplearning,segformer,232427,2097152,2025-08-02T01:00:51.107209
E01004757,1293278269074157,15.456485748291016,deeplearning,segformer,324146,2097152,2025-08-02T01:00:52.367207
E01004757,1512937426755827,7.906055450439453,deeplearning,segformer,165802,2097152,2025-08-02T01:00:53.610371
E01004757,1725975841358682,13.66267204284668,deeplearning,segformer,286527,2097152,2025-08-02T01:00:54.857867
E01004757,2211146409327908,31.704187393188477,deeplearning,segformer,664885,2097152,2025-08-02T01:00:56.150868
E01004757,698147626460772,15.102624893188477,deeplearning,segformer,316725,2097152,2025-08-02T01:00:57.416273
E01004757,1373608950418932,14.715909957885742,deeplearning,segformer,308615,2097152,2025-08-02T01:00:58.655768
E01004757,1875556306615977,2.297297526607298,deeplearning,segformer,54153,2357248,2025-08-02T01:00:59.952333
E01004757,1271427911186678,9.422588348388672,deeplearning,segformer,197606,2097152,2025-08-02T01:01:01.242440
E01004757,1048745457394683,26.854515075683594,deeplearning,segformer,563180,2097152,2025-08-02T01:01:02.503274
E01004757,707172128767038,13.287115097045898,deeplearning,segformer,278651,2097152,2025-08-02T01:01:03.738975
E01004757,1257139895781379,16.892051696777344,deeplearning,segformer,354252,2097152,2025-08-02T01:01:04.985672
E01004757,983539343857728,14.864579373913989,deeplearning,segformer,350395,2357248,2025-08-02T01:01:06.287464
E01004757,1277637683732059,4.947328567504883,deeplearning,segformer,103753,2097152,2025-08-02T01:01:07.527608
E01004757,1715406212673514,44.15292739868164,deeplearning,segformer,925954,2097152,2025-08-02T01:01:08.770532
E01004757,1393146441737132,39.13397789001465,deeplearning,segformer,820699,2097152,2025-08-02T01:01:10.015632
E01004757,1291917775906858,44.672346115112305,deeplearning,segformer,936847,2097152,2025-08-02T01:01:11.252910
E01004757,745646274639569,32.02109336853027,deeplearning,segformer,671531,2097152,2025-08-02T01:01:12.493913
E01004757,1421386985850036,13.441324234008789,deeplearning,segformer,281885,2097152,2025-08-02T01:01:13.742418
E01004757,2024518024621809,22.908544540405273,deeplearning,segformer,480427,2097152,2025-08-02T01:01:14.990987
E01004757,1357919328623264,0.7846437880104257,deeplearning,segformer,18496,2357248,2025-08-02T01:01:16.288182
E01004757,2172589413247923,5.982398986816406,deeplearning,segformer,125460,2097152,2025-08-02T01:01:17.567277
E01004757,1739153590011482,9.977864017701998,deeplearning,segformer,235203,2357248,2025-08-02T01:01:18.915912
E01004757,1458753982148589,26.933908462524414,deeplearning,segformer,564845,2097152,2025-08-02T01:01:20.185778
E01004757,2756199267902835,31.447982788085938,deeplearning,segformer,659512,2097152,2025-08-02T01:01:21.436386
E01004757,754023010316117,29.103469848632812,deeplearning,segformer,610344,2097152,2025-08-02T01:01:22.692006
E01004757,1285159556461720,13.67950439453125,deeplearning,segformer,286880,2097152,2025-08-02T01:01:23.942395
E01004757,1787101382152034,34.17611122131348,deeplearning,segformer,716725,2097152,2025-08-02T01:01:25.218050
E01004757,714746111346937,15.055227279663086,deeplearning,segformer,315731,2097152,2025-08-02T01:01:26.470150
E01004757,1929294661240028,9.752655029296875,deeplearning,segformer,204528,2097152,2025-08-02T01:01:27.710395
E01004757,1617506802254010,27.468061447143555,deeplearning,segformer,576047,2097152,2025-08-02T01:01:28.952004
